Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Je,@bananasplit789,2023-10-30T13:51:29.000Z,False,Warning sign jd keinget adikku pas ngamar saat kena demam berdarah ,0,0,0,17,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1722104667059236864/CkTc51uK_normal.jpg,https://x.com/bananasplit789/status/1718988999786991670,tweet_id:1718988999786991670
Ra,@DroopyRa,2023-10-30T12:12:08.000Z,False,Warning sign? Udah kaya demam berdarah aja ada warning signnya wkwkwk,1,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1864010672910295040/6-AGdP7q_normal.jpg,https://x.com/DroopyRa/status/1718963996148314370,tweet_id:1718963996148314370
Nino Tjan,@Nino_tjan,2023-10-30T07:32:16.000Z,False,"Endak tuh sy kalo bw mobil diinjak pedalnya
Digass emang ada wabah demam berdarah??",2,0,1,11,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1738389943863726080/QkbLLTgt_normal.jpg,https://x.com/Nino_tjan/status/1718893565269700702,tweet_id:1718893565269700702
Antara Kalteng,@Antara_Kalteng,2023-10-30T06:47:33.000Z,False,Ini rekomendasi pengobatan alami untuk sembuhkan penyakit demam berdarah https://kalteng.antaranews.com/berita/662580/ini-rekomendasi-pengobatan-alami-untuk-sembuhkan-penyakit-demam-berdarah…,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1901939305184133120/vt0lUa1u_normal.jpg,https://x.com/Antara_Kalteng/status/1718882312799350791,tweet_id:1718882312799350791
han,@chocolatesicee,2023-10-30T03:23:37.000Z,False,"Pernah, waktu kecil karena muntaber dan pas SD karena gejala demam berdarah.",0,0,0,69,[],[],[],https://pbs.twimg.com/profile_images/1834782302351900676/QAYZkKVm_normal.jpg,https://x.com/chocolatesicee/status/1718830990574104913,tweet_id:1718830990574104913
SIN PO TV,@sinpotv,2023-10-30T02:21:13.000Z,True,Malaysia Laporkan Enam Kematian Akibat Demam Berdarah https://sinpo.id/detail/61240/malaysia-laporkan-enam-kematian-akibat-demam-berdarah…,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1671880049186996225/VyB7MMkg_normal.jpg,https://x.com/sinpotv/status/1718815289843089869,tweet_id:1718815289843089869
akusiapa,@lelebisa_com,2023-10-29T17:04:57.000Z,False,Demam berdarah kah?,0,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/1823388745418362880/I4CGDc1k_normal.jpg,https://x.com/lelebisa_com/status/1718675300450779553,tweet_id:1718675300450779553
Riau Makmur,@Riaumakmurcom,2023-10-29T04:57:15.000Z,False,"Tips Menangani Demam Berdarah: Kenali, Pencegahan, dan Perawatan https://riaumakmur.com/gaya-hidup/102510657933/tips-menangani-demam-berdarah-kenali-pencegahan-dan-perawatan…",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1636218564410744833/klCzqP36_normal.png,https://x.com/Riaumakmurcom/status/1718492166459421026,tweet_id:1718492166459421026
Valisa,@valiisaa,2023-10-29T03:36:37.000Z,True,"Ibuprofen dapat digunakan untuk mengatasi radang sendi dan demam pada flu tulang. Namun, untuk menggunakan ibuprofen sebagai obat flu tulang, km harus berkonsultasi dengan dokter terlebih dahulu. Flu tulang yang disebabkan oleh demam berdarah tidak boleh diatasi dengan ibuprofen,",1,0,29,14K,[],[],[],https://pbs.twimg.com/profile_images/1880405619636912128/ZHqI8UzI_normal.jpg,https://x.com/valiisaa/status/1718471874672459906,tweet_id:1718471874672459906
Antara Bengkulu,@ANTARABengkulu,2023-10-29T01:39:17.000Z,False,Kementerian Kesehatan Malaysia (KKM) melaporkan enam kematian akibat komplikasi demam berdarah pada pekan epidemiologi ke-42 di 2023.https://bengkulu.antaranews.com/berita/316026/malaysia-laporkan-enam-kematian-akibat-demam-berdarah…,0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/435974546345041920/CGEO3n7r_normal.jpeg,https://x.com/ANTARABengkulu/status/1718442348877898092,tweet_id:1718442348877898092
antaranews.com,@antaranews,2023-10-28T17:38:35.000Z,True,Malaysia laporkan enam kematian akibat demam berdarah,0,0,1,641,[],[],[],https://pbs.twimg.com/profile_images/1193345348573396992/Cd3dfZfq_normal.jpg,https://x.com/antaranews/status/1718321375914643564,tweet_id:1718321375914643564
samudraatlanta,@mandalarian_99,2023-10-28T16:32:17.000Z,False,"sebelum umroh aku rutin 3 bulan sehari 6 km.Dalam hati ah gampang tawaf,sa’i  udah terbiasa. Sampe disana hari ke 1 lancar, hari ke 2 kaki pecah2 sampe berdarah dikit, hari ke 3 demam tapi tetap dipaksa krn ga mau rugi. budeku dan kakakku yg aku khawatir gempor malah setrong.",0,0,0,658,[],[],[],https://pbs.twimg.com/profile_images/1586433071167180801/PthC2dI__normal.jpg,https://x.com/mandalarian_99/status/1718304690130264451,tweet_id:1718304690130264451
dinda fitri salsabila,@dindafitri95539,2023-10-28T13:59:26.000Z,False,Demam berdarah ,0,0,0,38,[],[],['\\U0001f489'],https://pbs.twimg.com/profile_images/1741993124254375936/NguzXbo8_normal.jpg,https://x.com/dindafitri95539/status/1718266224248078421,tweet_id:1718266224248078421
Lebah Ganteng,@agung_e_f,2023-10-28T11:40:59.000Z,False,"Syarat mendukung capres seragam nyamuk demam berdarah harus bebal, tebal muka nahan malu ...",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1682315112613552130/N8oLP-cG_normal.jpg,https://x.com/agung_e_f/status/1718231381430661171,tweet_id:1718231381430661171
puspom_tni_ad,@puspom_tni_ad,2023-10-28T06:51:50.000Z,False,Yonpomad Puspomad Melakukan Fogging untuk Mencegah Penyebaran Penyakit Demam BerdarahBerita Selengkapnya: https://puspomad.mil.id/satpomwil/yonpomad-puspomad-melakukan-fogging-untuk-mencegah-penyebaran-penyakit-demam-berdarah/…#tniadmengabdidanmembangunbersamarakyat#tniad#puspomad,0,1,3,52,"['#tniadmengabdidanmembangunbersamarakyat', '#tniad', '#puspomad']",[],[],https://pbs.twimg.com/profile_images/1265535047999856640/9YxMvAch_normal.jpg,https://x.com/puspom_tni_ad/status/1718158616501555307,tweet_id:1718158616501555307
LaporSehat,@LaporSehat,2023-10-28T04:06:37.000Z,False,Penyakit menular seperti demam berdarah dan malaria juga menjadi isu kesehatan yang berisiko menjangkit masyarakat.,1,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1697552899264630784/75K1Pg3Q_normal.jpg,https://x.com/LaporSehat/status/1718117036763877643,tweet_id:1718117036763877643
Kompas.com,@kompascom,2023-10-28T03:03:11.000Z,True,Dokter jelaskan pertolongan pertama pada pasien demam berdarah yang bisa dilakukan setelah merasakan keluhan medis atau gejala DBD. http://dlvr.it/Sy3W48,0,0,4,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_normal.jpg,https://x.com/kompascom/status/1718101076082385403,tweet_id:1718101076082385403
𝑪.,@edreeic,2023-10-27T17:17:05.000Z,False,"       

Oh, hai, Filips! Dengan Juang di sini. 

Itu, dulu pernah kena demam berdarah. Dirawat di rumah sakit seminggu, ambil darahnya sehari dua kali.

Mmm, masih koas, kah?

     ",0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1852991665625272320/Y9rNvqdT_normal.jpg,https://x.com/edreeic/status/1717953578978218467,tweet_id:1717953578978218467
fada,@ip76667,2023-10-27T17:11:23.000Z,False,"Sakit, tapi tidak demam berdarah",0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1779497921983209472/sAC4meG__normal.jpg,https://x.com/ip76667/status/1717952142206799907,tweet_id:1717952142206799907
Koramil Kretek_bantul,@koramil13_,2023-10-27T13:21:45.000Z,False,Sertu Jumakir Babinsa kelurahan Tirtomulyo Babinkamtibmas dan warga pedukuhan Punduhan melaksanakan kegiatan pemberantasan sarang nyamuk guna mencegah berkembangnya penyakit demam berdarah,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1412439416254070786/d0GGj9yo_normal.jpg,https://x.com/koramil13_/status/1717894351786016933,tweet_id:1717894351786016933
Pak Muh Herbal,@jualobatherbaal,2023-10-27T11:28:03.000Z,False,"KAMI SOLUSINYA, Obat Herbal Demam BerdarahKLIK https://wa.me/6285328711026, Obat Herbal Keputihan, Obat Herbal Kesemutan, Obat Herbal Kepala Pusing, Obat Herbal Kembung, Obat Herbal Asam Lambung, Obat Herbal Lambung Paling Ampuh#demamberdarah #dbdObat Herbal Imunitas",0,0,0,304,"['#demamberdarah', '#dbd']",[],[],https://pbs.twimg.com/profile_images/1699672663382446080/W8IAxnJ5_normal.jpg,https://x.com/jualobatherbaal/status/1717865739942826432,tweet_id:1717865739942826432
Simpenan Pak Rafael,@kelincisawah,2023-10-27T10:20:41.000Z,False,"vaksin demam berdarah                    &
vaksin demam tifoid",1,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/1557986778887249920/96HGNbkD_normal.jpg,https://x.com/kelincisawah/status/1717848785081311537,tweet_id:1717848785081311537
penasarun,@indo35meme,2023-10-27T07:09:20.000Z,False,sakit tapi gak demam berdarah,1,5,41,9.2K,[],[],[],https://pbs.twimg.com/profile_images/1720010411272278016/P-pAEbqo_normal.jpg,https://x.com/indo35meme/status/1717800632814567901,tweet_id:1717800632814567901
fada,@ip76667,2023-10-27T17:11:23.000Z,False,"Sakit, tapi tidak demam berdarah",0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1779497921983209472/sAC4meG__normal.jpg,https://x.com/ip76667/status/1717952142206799907,tweet_id:1717952142206799907
Koramil Kretek_bantul,@koramil13_,2023-10-27T13:21:45.000Z,False,Sertu Jumakir Babinsa kelurahan Tirtomulyo Babinkamtibmas dan warga pedukuhan Punduhan melaksanakan kegiatan pemberantasan sarang nyamuk guna mencegah berkembangnya penyakit demam berdarah,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1412439416254070786/d0GGj9yo_normal.jpg,https://x.com/koramil13_/status/1717894351786016933,tweet_id:1717894351786016933
,@spscialis,2023-10-27T04:05:49.000Z,False,sop kan juga sayur  itu pas demam berdarah,1,0,0,43,[],[],"['\\U0001f972', '\\U0001f972']",https://pbs.twimg.com/profile_images/1921156580143493120/jT8hbvR6_normal.jpg,https://x.com/spscialis/status/1717754450335653908,tweet_id:1717754450335653908
VivaCoid,@VIVAcoid,2023-10-27T03:53:12.000Z,True,"Peduli Cegah Wabah Demam Berdarah, Andy Suryansah Dijuluki Pahlawan Anti Nyamuk http://dlvr.it/Sy1653",0,1,0,595,[],[],[],https://pbs.twimg.com/profile_images/1868941595074347009/tEuGm89E_normal.jpg,https://x.com/VIVAcoid/status/1717751271946625038,tweet_id:1717751271946625038
,@alienjupiterr,2023-10-27T02:41:29.000Z,False,siapa sangka ajeng otw kena demam berdarah?,0,0,0,63,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1482199167615520770/DE5aEAHQ_normal.jpg,https://x.com/alienjupiterr/status/1717733226297614672,tweet_id:1717733226297614672
Koramil 15 Japah,@KoramilJapah,2023-10-27T01:19:32.000Z,False,Babinsa Desa Bogorerejo Sertu Zaenuri melaksanakan kegiatan komsos dengan warga masyarakat membahas agar warga lebih peduli dengan kebersihan lingkungan untuk mengantisipasi adanya penyakit Demam Berdarah dan warga tetap sehat dan aman.https://instagram.com/p/Cy4jEDQvA6E/?igshid=MTc4MmM1YmI2Ng==…,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1519272557220106244/46aNHjmj_normal.jpg,https://x.com/KoramilJapah/status/1717712602498056545,tweet_id:1717712602498056545
Aris²⁴,@ArishNonoago,2023-10-27T00:43:41.000Z,False,"Terima kasih pak menteri,semoga kota kupang bebas dari penyakit demam berdarah",0,0,1,30,[],[],[],https://pbs.twimg.com/profile_images/639387509114310656/17m9VkhC_normal.jpg,https://x.com/ArishNonoago/status/1717703581363536102,tweet_id:1717703581363536102
Kementerian Kesehatan RI,@KemenkesRI,2023-10-26T14:45:09.000Z,True,"#Healthies, Menkes Budi G. Sadikin melakukan kunjungannya ke Kupang, NTT dengan menebar nyamuk Wolbachia sebagai upaya untuk memberantas demam berdarahSelain Kota Kupang, penyebaran nyamuk Wolbachia juga dilakukan di beberapa daerah. Mana aja lokasinya?

Tonton video ini yuk",2,2,13,4K,['#Healthies'],[],['\\U0001f60a'],https://pbs.twimg.com/profile_images/1754511736122863616/yTnsuzzE_normal.jpg,https://x.com/KemenkesRI/status/1717552954922913994,tweet_id:1717552954922913994
Firman Muhammad,@mhmmdfirmany,2023-10-26T12:36:41.000Z,False,hari ini dikatain “you’re an evil”. pdhl wes tak lemburi nganti demam berdarah. ,2,0,0,322,[],[],['\\U0001f600'],https://pbs.twimg.com/profile_images/1713550587735003136/_2oGJ05q_normal.jpg,https://x.com/mhmmdfirmany/status/1717520622367256781,tweet_id:1717520622367256781
Kompas Muda,@kompasmuda,2023-10-26T08:47:54.000Z,False,"Kasus demam berdarah di Kota Kupang, Nusa Tenggara Timur, segera ditangani dengan sistem pembagian bibit nyamuk ”Aedes aegypti” yang mengandung bakter wolbachia, sebagai pembunuh nyamuk lokal. #Nusantara #AdadiKompas",0,0,0,84,"['#Nusantara', '#AdadiKompas']",[],[],https://pbs.twimg.com/profile_images/1878218903798910976/v8TOurHb_normal.jpg,https://x.com/kompasmuda/status/1717463051090170026,tweet_id:1717463051090170026
Kompas Klasika,@KompasKlasika,2023-10-26T08:46:00.000Z,False,"Kasus demam berdarah di Kota Kupang, Nusa Tenggara Timur, segera ditangani dengan sistem pembagian bibit nyamuk ”Aedes aegypti” yang mengandung bakter wolbachia, sebagai pembunuh nyamuk lokal. #Nusantara #AdadiKompas",0,0,1,114,"['#Nusantara', '#AdadiKompas']",[],[],https://pbs.twimg.com/profile_images/1810211068792496128/neQmvG5S_normal.jpg,https://x.com/KompasKlasika/status/1717462571731587340,tweet_id:1717462571731587340
Harian Kompas,@hariankompas,2023-10-26T08:33:08.000Z,True,"Kasus demam berdarah di Kota Kupang, Nusa Tenggara Timur, segera ditangani dengan sistem pembagian bibit nyamuk ”Aedes aegypti” yang mengandung bakter wolbachia, sebagai pembunuh nyamuk lokal. #Nusantara #AdadiKompas 

 https://kompas.id/baca/nusantara/2023/10/26/pembagian-wolbachia-pencegah-kasus-dbd-di-kota-kupang-november-2023?utm_source=medsos_twitter&utm_medium=link&utm_campaign=medsos_nusantara_auto…",0,0,0,717,"['#Nusantara', '#AdadiKompas']",[],[],https://pbs.twimg.com/profile_images/1810124683188350976/RS_tUqhb_normal.jpg,https://x.com/hariankompas/status/1717459333565309264,tweet_id:1717459333565309264
Koramil btp,@KoramilBtp,2023-10-26T06:04:36.000Z,False,Babinsa Koramil .05btp sertu Edi winanto .menghadiri undangan sosialisasi .pelestarian.lingkungan dan pencegahan  penyakit demam berdarah.oleh puskesmas btp 2.bertempat di aula puskesmas btp 2 tamanan .banguntapan  (26-10-2023),0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1491607897746571272/1vMu_INo_normal.jpg,https://x.com/KoramilBtp/status/1717421953039106092,tweet_id:1717421953039106092
Sofie Nulianty,@Sofienul,2023-10-26T05:53:34.000Z,False,Cek Hit Aerosol Lily Blossom 400 ml - Obat Nyamuk - Bunuh Nyamuk Penyebab Demam Berdarah (DBD) dengan harga Rp24.500. Dapatkan di Shopee sekarang! https://shope.ee/B2gDBmXA9?share_channel_code=1…,0,0,0,57,[],[],[],https://pbs.twimg.com/profile_images/1286312957727477768/Zo5ZBzlO_normal.jpg,https://x.com/Sofienul/status/1717419176279843040,tweet_id:1717419176279843040
Andy.R,@AndyRosariow,2023-10-26T04:04:24.000Z,False,iki apa ya ? meksoo njaluk duit 30rb .. cap print print nan   pemaksaan berkedok pemberantasan demam berdarah,2,0,0,173,[],['@walikotajogja'],[],https://pbs.twimg.com/profile_images/981233924918530048/R3--BMgd_normal.jpg,https://x.com/AndyRosariow/status/1717391704599519435,tweet_id:1717391704599519435
Sace,@beraqbro,2023-10-26T02:56:02.000Z,False,aku dulu demam berdarah seminggu di rs langsung sembuh dibeliin ayam kremes  https://x.com/convomf/status/convomf/status/1717120093438755108…,0,0,0,27,[],[],['\\U0001f44d'],https://pbs.twimg.com/profile_images/1899519090009735168/1hwlDchp_normal.jpg,https://x.com/beraqbro/status/1717374500902453727,tweet_id:1717374500902453727
iscab.saptocondro,@saptocondro,2023-10-25T22:47:19.000Z,False,"The Aerial Warrior,  https://youtube.com/watch?v=ukPsqBtB3n4…  
Fighting Against Mosquito Menace  https://plurk.com/p/pfig32  

Mengatasi demam berdarah dengan drones dan AI",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/477198390615212032/UXHgZZ7m_normal.jpeg,https://x.com/saptocondro/status/1717311906086613198,tweet_id:1717311906086613198
ran,@rkhaevra,2023-10-25T15:37:52.000Z,False,"Awal mulanya pas kena demam berdarah. Udah seminggu aku gamau makan sama sekali, trombosit aku turun, bener-bener lemes banget. Pas di hari kedua dirawat di rumah sakit, temen sekamar ngasih nasi kuning terus ku makan dan langsung mendingan bangettt",0,0,0,94,[],[],"['\\U0001f62d', '\\u270b']",https://pbs.twimg.com/profile_images/1816935950427258880/w58Qe4Ky_normal.jpg,https://x.com/rkhaevra/status/1717203832713982407,tweet_id:1717203832713982407
Antara Bengkulu,@ANTARABengkulu,2023-10-25T14:08:06.000Z,False,Badan Riset dan Inovasi Nasional (BRIN) menerapkan teknik serangga mandul (TSM) pada nyamuk Aedes Aegypti untuk menekan populasi penyebab demam berdarah dengue (DBD) itu.https://bengkulu.antaranews.com/berita/315537/brin-terapkan-teknik-serangga-mandul-untuk-tekan-nyamuk-penyebab-dbd…,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/435974546345041920/CGEO3n7r_normal.jpeg,https://x.com/ANTARABengkulu/status/1717181243069272483,tweet_id:1717181243069272483
mimi tpi stress,@NeuviIIette,2023-10-25T13:26:56.000Z,False,"WDYM DOSEN YG NGAJAR PHONETIC TADI PAGI LAGI DEMAM BERDARAH????

MANA NYAMUK DI KELAS BANYAK???",1,0,1,71,[],[],[],https://pbs.twimg.com/profile_images/1852307102825611264/icj6Qwc7_normal.jpg,https://x.com/NeuviIIette/status/1717170884170129798,tweet_id:1717170884170129798
LAZISWAF Pesantren Al Hilal,@Laziswafalhilal,2023-10-25T12:30:00.000Z,False,"Memasuki musim pancaroba, mengharuskan kita untuk terus menjaga kesehatan tubuh agar terhindar dari berbagai penyakit seperti flu, batuk, influenza, diare, demam berdarah, dan penyakit lainnya.

Agar sahabat Al Hilal tetap sehat saat pancaroba, yuk ikuti tips dari Amila#FYI",0,1,1,212,['#FYI'],[],[],https://pbs.twimg.com/profile_images/1892055466739724288/dEum54Gh_normal.jpg,https://x.com/Laziswafalhilal/status/1717156555068485708,tweet_id:1717156555068485708
;,@divesexypnos,2023-10-25T11:50:51.000Z,False,"Njirr gue h-1 minggu study tour kebali sakit-sakitan panas pusing, eh h-1 hari baru tau ternyata gue demam berdarah trus ada bintik-bintik merah dikulit. Tapi gue tetep nekat berangkat karena sayang duitnya, hari pertama pas otw full lemes eh hari terakhir dah sembuh anyinggg",0,0,0,106,[],[],[],https://pbs.twimg.com/profile_images/1425516053887524869/CXG8pTbY_normal.jpg,https://x.com/divesexypnos/status/1717146700723503470,tweet_id:1717146700723503470
,@gamchiz,2023-10-25T10:30:35.000Z,False,"Waht, ada wabah demam berdarah? ",0,0,0,48,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1907041926936936448/N5_9t88j_normal.jpg,https://x.com/gamchiz/status/1717126502024872196,tweet_id:1717126502024872196
KupangBerita.Com,@Kupang_berita,2023-10-25T09:57:05.000Z,False,"Cegah Demam Berdarah, Menkes RI Launching Pilot Project Teknologi Walbachia di Kota Kupang http://dlvr.it/SxwTSh",0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1681686513149702145/7XzzaCBp_normal.jpg,https://x.com/Kupang_berita/status/1717118073948536948,tweet_id:1717118073948536948
𝖄𝖔𝖚𝖗 𝕳𝖚𝖆,@yhua_wu_,2023-10-25T07:37:08.000Z,False,Terakhir kali dirawat pas SMA kelas 2 krn demam berdarah tiap kali liat makanannya dtng gw udh mual duluan  https://x.com/FOODFESS2/stat/FOODFESS2/status/1717030939652677741…,0,0,0,40,[],[],['\\U0001f614'],https://pbs.twimg.com/profile_images/1660634787189780481/uDHEcB5b_normal.jpg,https://x.com/yhua_wu_/status/1717082853308285206,tweet_id:1717082853308285206
HUMAS POLDA SULTENG,@humaspolsulteng,2023-10-25T07:25:56.000Z,False,"Antisipasi Demam Berdarah, Personil Polsek Ampana Kota Lakukan Pendampingan Sosialisasi di Wilayah Binaan#polripresisi#poldasulteng",0,0,0,27,"['#polripresisi', '#poldasulteng']",[],[],https://pbs.twimg.com/profile_images/989301706214195200/8jiGml9K_normal.jpg,https://x.com/humaspolsulteng/status/1717080032500457777,tweet_id:1717080032500457777
suaraindonews.com,@suaraindonews_,2023-10-25T06:47:43.000Z,False,Kemenkes Terapkan Program Pencegahan Demam Berdarah Melalui Teknologi Wolbachia https://suaraindonews.com/kemenkes-terapkan-program-pencegahan-demam-berdarah-melalui-teknologi-wolbachia/…,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/887979652257415169/dncqIew5_normal.jpg,https://x.com/suaraindonews_/status/1717070417318588901,tweet_id:1717070417318588901
MA'E M A W A R,@MAWAR070707,2023-10-25T04:55:40.000Z,False,"Waspadalah bila tidak mau seperti di Filipina dimana penggunanya berguguran meninggal dunia.

Sehingga Progam ini dihentikan di Filipina karena banyak korban meninggal.

160 anak-anak mati karena racun merugikan dari efek samping Vaksin Demam Berdarah.",0,0,0,69,[],[],[],https://pbs.twimg.com/profile_images/1682345297735995392/QdLCazZA_normal.jpg,https://x.com/MAWAR070707/status/1717042218975007077,tweet_id:1717042218975007077
маша и медведь,@A022005,2023-10-25T02:59:17.000Z,False,DBD : demam berdarah darah,0,0,1,56,[],[],[],https://pbs.twimg.com/profile_images/1392360021149700103/Gh2iyG9i_normal.jpg,https://x.com/A022005/status/1717012929982386194,tweet_id:1717012929982386194
KODIM 0912 KUTAI BARAT,@0912Kodim,2023-10-25T02:06:18.000Z,False,"Cegah DBD, Babinsa Dampingi Petugas Kesehatan Lakukan Fogging

Sendawar - Babinsa Koramil 0912-08/Muara Lawa Serka Sandyani melaksanakan pendampingan kegiatan Fogging nyamuk Aedes aegypti untuk pencegahan  terhadap menyebaran penyakit Demam Berdarah (DBD) di lingkungan Masyarakat",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1285442195802058756/XYKkztTj_normal.jpg,https://x.com/0912Kodim/status/1716999594230612292,tweet_id:1716999594230612292
