Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
li,@liaajabisagasi,2023-04-26T12:22:45.000Z,False,"Pernah operasi kecil pake BPJS (kelas I naik ke VVIP) iur biaya dikit pake banget.
Pernah juga sakit DBD seminggu abis belasan juta karna kondisi hampir kritis (kelas VIP tanpa BPJS alias bayar mandiri).
Keduanya pelayanannya sama aja, ga ada tu dibeda-bedain pake BPJS atau ga.",1,0,0,160,[],[],[],https://pbs.twimg.com/profile_images/1763880176986062848/Wo7hZz7l_normal.jpg,https://x.com/liaajabisagasi/status/1651200138852040706,tweet_id:1651200138852040706
eren,@thankyoueren,2023-04-26T10:00:59.000Z,False,"Ya mungkin itu di case mu mbak, di case saya dokternya nyuruh pulang. Bahkan ga dikasih rujukan sama sekali atau obat cuma kasih salep. Setelahnya saya kerumah sakit atas keinginan pribadi. Sampe RS langsung tuh dapat penanganan karena bener aja Campak + DBD Trus dirawat 11 hari",2,1,0,852,[],[],[],https://pbs.twimg.com/profile_images/1855604674784890881/dcZO3n6L_normal.jpg,https://x.com/thankyoueren/status/1651164460978143233,tweet_id:1651164460978143233
Aleaaaa,@lachesismmm,2023-04-26T08:24:36.000Z,False,"berdasarkan pengalaman aku dulu pernah lagi sakit demam trs pas liat kaki muncul bintik"" merah banyak banget ternyata pas di cek aku kena dbd tipes dan akhirnya aku di rawat di rs. Banyak"" istirahat sama makan nya jgn telat ya nder, get well soon",0,0,0,657,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1836367490106167297/-12LYLT9_normal.jpg,https://x.com/lachesismmm/status/1651140207050371072,tweet_id:1651140207050371072
your bae,@cikicubaa89,2023-04-26T08:18:45.000Z,False,"waktu itu gua dbd tipes,trombosit naik turun. sembuhnya itu karna mam nasi padang pake tunjang anjir bener bener 2 hari itu mam nasi padang lusanya gua keluar dari rs wkwk sampe orng rumah kalo gua lagi sakit pada khatam biar sembuh dikasi makanan kesukaan gua aja",0,0,0,257,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1892214434975657984/6wlco1Ew_normal.jpg,https://x.com/cikicubaa89/status/1651138732739940352,tweet_id:1651138732739940352
floᵕ̈♡︎˚,@sweetheart2_,2023-04-26T06:09:10.000Z,False,"minum sari kurma sm buavita jambu/jus jambu biji coba nder, adeku wktu sakit dbd dlu minum itu soalnya",0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1653047565242503174/c9ok4LCU_normal.jpg,https://x.com/sweetheart2_/status/1651106123720826885,tweet_id:1651106123720826885
iskr,@akselerasiO,2023-04-26T03:45:07.000Z,False,Tahun lalu sih sakit DBD tifus sampe 2 minggu,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1715049265226231809/15R4rq1k_normal.jpg,https://x.com/akselerasiO/status/1651069873236369408,tweet_id:1651069873236369408
G way~,@iwjdykhjshdkjg,2023-04-26T03:05:02.000Z,False,"Dulu juga pernah pas lebaran malah di rumah sakit, gara-gara sakit DBD. Ada aja pokoknya mah ",0,0,0,52,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1927566979281440768/_c1dDnRy_normal.jpg,https://x.com/iwjdykhjshdkjg/status/1651059782634344450,tweet_id:1651059782634344450
cangkeman,@sadisticjelly,2023-04-26T00:59:29.000Z,False,Gw lupa waktu kecil megang uang thr ujungnya dipake apaan (soalnya terakhir dapet thr pas kelas 6 sd) wkwkwk. Yg gw paling inget mah pas gw sakit dbd dan rawat inap. Itu banyak tetangga yg nengokin dan nyelipin duit 100an merah trs gw taro bawah bantal..raib diambil emak gw semua,1,0,0,2.7K,[],[],[],https://pbs.twimg.com/profile_images/1639845130013413378/Te5UpfO6_normal.jpg,https://x.com/sadisticjelly/status/1651028190905929728,tweet_id:1651028190905929728
Qnoy,@pinggiranpanci,2023-04-26T00:45:16.000Z,False,Wah gilaaaakk... Gue yg sakit typus+dbd wktu itu aja 2hr opname tu obat bru berasa reaksinya dan segitu itu dibarengi obat injeksi via infusan... Segitu di RS lho ya... Btw itu katanya perutnya masih sakit? Tp bisa miting leher dokter itu ya?? Itu yg katanya obat gada reaksinya,0,0,0,7,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1360594353496879111/cwUtR_ar_normal.jpg,https://x.com/pinggiranpanci/status/1651024609452625920,tweet_id:1651024609452625920
eren,@thankyoueren,2023-04-25T11:43:12.000Z,False,Ya nama nya org awam. Gejala muncul spti campak. Tp puskesmas bilang alergi skincare. Padahal ga pakai. Dan bener aja setelahnya langsung kerumah sakit kata dokter morbilis + dbd. Langsung dirawat 11 hari. Aneh aja ke puskesmas malah dibilang alergi & gpp bisa masuk kerja.,1,0,1,270,[],[],[],https://pbs.twimg.com/profile_images/1855604674784890881/dcZO3n6L_normal.jpg,https://x.com/thankyoueren/status/1650827799673053184,tweet_id:1650827799673053184
Mila Lee Taeyong,@pinklovely_ty,2023-04-25T10:27:47.000Z,True,"Sender aku ngerti banget, karena aku juga ngerasain, rasanya sakit banget, berobat ke klinik BPJS setelah beberapa bulan bisa kambuh lagi. Dulu aku nggak gini, tapi pas SMA gara* kena DBD kan nggak BAB tuh seminggu lebih, nah pas BAB sakit banget, karena keras, dan cukup besar",1,0,0,295,[],[],[],https://pbs.twimg.com/profile_images/1657921035998736386/o-ZX8OvL_normal.png,https://x.com/pinklovely_ty/status/1650808818719395840,tweet_id:1650808818719395840
zαℓ,@rmdnzl10,2023-04-24T13:48:51.000Z,False,pernah waktu kecil sakit dbd,0,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1715324001277603840/DaTGznfF_normal.jpg,https://x.com/rmdnzl10/status/1650497030358200320,tweet_id:1650497030358200320
tasha ambun ⭑｡𖦹°‧,@felicitasha,2023-04-24T10:57:41.000Z,True,"ini obat bener2 ajaib bgt zuzurrr. dulu w DBD dan yg bener2 udah pasrah bgt rasanya ga pernah sakit sampe segitunyaaa, lbh lemes daripada pas covid. Trus disuruh minum ini, baru juga sekali konsumsi, eh besok paginya langsung segeerrr yaaalllahh",0,0,0,159,[],[],['\\u2728'],https://pbs.twimg.com/profile_images/1847104685288648704/HkBlpVhy_normal.jpg,https://x.com/felicitasha/status/1650453954361262082,tweet_id:1650453954361262082
Rodrygo Souza,@fad_shadows,2023-04-24T10:17:55.000Z,False,"Obat cina emang manjur bnget dan handal urusan kecepatan. Dulu ada yg sakit dbd minum jus jambu merah naik trombositnya bertahap, tapi minum obat cina langsung melesat trombositnya wkwkw",0,0,0,253,[],[],[],https://pbs.twimg.com/profile_images/1601577455159910400/l8RNT08J_normal.jpg,https://x.com/fad_shadows/status/1650443949121892352,tweet_id:1650443949121892352
Athallah,@mhd_athallah,2023-04-22T16:08:01.000Z,False,"yang bagian sakit :"")

pas semester 4 kena badai tugas, beberapa hari mengurung diri di kamar karena pusing kayak kurang darah, terus pas udah gak kuat akhirnya gocar jam 3 pagi terus jalan kaki sendirian ke UGD dan jam 6 baru diadmit masuk RS dan ketahuan ternyata DBD :)) https://x.com/soogarplume/st/soogarplume/status/1649316309090566147…",1,0,2,845,[],[],[],https://pbs.twimg.com/profile_images/1845066170031882241/wRnCKrWF_normal.jpg,https://x.com/mhd_athallah/status/1649807278386847747,tweet_id:1649807278386847747
Kookoowi,@Yuuyouwi_,2023-04-22T15:35:13.000Z,False,"Aku malah tahun ini gak merayakan lebaran nder karena keponakanku yg laki2x masuk ke rumah sakit pas malam takbiran karena sakit DBD, Bantu doain ya gaes semoga keponakanku cepat sembuh ",0,0,0,124,[],[],"['\\U0001f62d', '\\U0001f64f\\U0001f3fb']",https://pbs.twimg.com/profile_images/1849856222071283712/FR8veA9i_normal.jpg,https://x.com/Yuuyouwi_/status/1649799024978051074,tweet_id:1649799024978051074
yuu,@isreadingbl,2023-04-21T15:38:44.000Z,False,"Semoga lekas turun demamnya dan sehat lagi. Sekarang emang lagi musim sakit apa aja, DBD, pencernaan, bapil, etc jadi mesti extra jaga daya tahan tubuhnya ",0,0,0,118,[],[],['\\U0001f49c'],https://pbs.twimg.com/profile_images/1894415847596462081/ztnzLcf4_normal.jpg,https://x.com/isreadingbl/status/1649437520546115585,tweet_id:1649437520546115585
nanananana,@nanaaonan,2023-04-21T08:16:36.000Z,False,"Walaupun ramadhan kali ini terasa begitu berat, thn ke 2 dmn puasa dan merayakan lebaran tanpa bapak, dipenghujung ramadhan sakit dbd, diuji dgn bbrp masalah, tapi tetep harus disyukuri, dinikmati, dan dijalani, semoga amalan dibln suci ini diterima aamiin",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1341061731691364353/cx-J96yN_normal.jpg,https://x.com/nanaaonan/status/1649326254557134850,tweet_id:1649326254557134850
nolii,@wtnbexrutoo,2023-04-20T10:36:16.000Z,False,gua prnh covid+dbd anjengggg bnr2 penyembuhannya lama bgt trs selama sakit tu bnr2 kek mo matibekas suntikan sama infus ada dimana mana,0,0,0,74,[],[],['\\U0001f480'],https://pbs.twimg.com/profile_images/1674990166287720448/lgmsqiBm_normal.jpg,https://x.com/wtnbexrutoo/status/1648999015240073217,tweet_id:1648999015240073217
Dukung #01 Coblos #02,@nosan1tysane,2023-04-20T08:56:17.000Z,False,"Kalian ttp butuh penyembuhan medis guys, mbaknya bener kok, jgn lgsg ngegas knp sih? Kayak sakit aja contoh dbd, gbs cuma berdoa doang kudu ke dokter jg, solat n agama jd jawaban atas masalah lu yg bikin stres itu, tujuan lu hidup, nanti abis mati ngapain, persiapan apa sblm mati",0,0,2,391,[],[],[],https://pbs.twimg.com/profile_images/1905145218443472897/-8i1Ao3g_normal.jpg,https://x.com/nosan1tysane/status/1648973852003938305,tweet_id:1648973852003938305
tetehsapi |Translator service,@sisasappi,2023-04-20T02:28:38.000Z,False,"Sakit waktu smp  dbd kata dokternya telat sejam udah lewaathehe

Pas dah di rs taunya dirawat lebih lama karena dbd sembuh malah usus buntu, terus usus buntunya ga jadi malah typus :)
Pernah ketabrak motor juga waktu sd mental ngelayang kena batu gede tp masih bisa cengas cenges",0,0,0,130,[],[],[],https://pbs.twimg.com/profile_images/1807610907578798080/qq9xTcO0_normal.jpg,https://x.com/sisasappi/status/1648876296150331392,tweet_id:1648876296150331392
naynay,@jakeycutee,2023-04-19T21:37:53.000Z,False,"makasih banyak ya dulu pernah nemenin gua pas gua dirawat di rumah sakit karena dbd, makasih banget. i love you bin",0,0,0,32,[],[],['\\U0001f90d'],https://pbs.twimg.com/profile_images/1576792721397727233/IbXwr9LX_normal.jpg,https://x.com/jakeycutee/status/1648803125833375744,tweet_id:1648803125833375744
melb !! gi sibuk jd pengacara,@wherealiens,2023-04-19T12:38:03.000Z,False,"tp kalo misalkan nyamuk nya, nyamuk dbd, kan kitanya yg sakit terus kan bisa meninggal, berarti nyamuk nya juga dosa??? menghisap darah manusia",1,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1920471947336368128/TNSoopEv_normal.jpg,https://x.com/wherealiens/status/1648667273522192385,tweet_id:1648667273522192385
R.D.A,@rskdhea,2023-04-19T08:44:59.000Z,False,"pernah ya Depressi gue lg kambuh karna abis hadapin masalah yg ngebuat gue ancyuur bgt hatiku wqwq kambuhnya itu gue jd sakit tbtb yg ngedrop bgt, demam hamipir 41°C muntah2 dkk. dan mengharuskan gue dirawat bbrp hari di RS. gue pikir gue DBD atau Tipes, eh ternyata lg kambuh..",1,0,0,228,[],[],[],https://pbs.twimg.com/profile_images/1470399915205414912/12es1urQ_normal.jpg,https://x.com/rskdhea/status/1648608620026937344,tweet_id:1648608620026937344
PUTRI DINA PELITA,@pelita_putri,2023-04-19T08:25:11.000Z,False,"2008: tahun kedua 
Masuk rumah sakit karna DBD, seminggu kemudian cacar air. Bikin heboh mama sama papa
Mulai menerima kenyataan harus bisa setor tahfidz sekian ayat setiap minggu, mulai biasa tidur habis subuh, mulai ikut ini itu jadi lupa kampung halaman",1,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1579061425095741440/IZWq6WWN_normal.jpg,https://x.com/pelita_putri/status/1648603639550967808,tweet_id:1648603639550967808
nina widia,@ninanas23,2023-04-18T21:49:06.000Z,False,"Dan cuma dapet libur 1 hari/minggu. Cuma bisa bertahan 2 bulan doang karena kena DBD dan gerd parah (Tiba2 punya gerd) lalubMasuk rumah sakit dengan total biaya sama dengan 10x gaji part time, untungnya orang tua masih kerja jadi masih kebantu sama asuransi ",1,0,0,164,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1645415865335300096/KAeeHaL3_normal.jpg,https://x.com/ninanas23/status/1648443561770356737,tweet_id:1648443561770356737
Awanmarero,@awanmarero,2023-04-17T10:27:22.000Z,False,"Terkena DBD emang ga enak semua aktivitas akan terganggu karena sakit ya.  Dan kalo sudah sakit tidak bisa main sosmed dan Ikut nyimak yang lagi ramai seperti sekarang tentang Bu Tejo, Dajjal, Panas, Bima shenina  #エイプリルプリンセスアサ Prabowo Subianto Idul Fitri Narnia",0,0,0,360,['#エイプリルプリンセスアサ'],[],[],https://pbs.twimg.com/profile_images/1411845804646486019/T4eNBReH_normal.jpg,https://x.com/awanmarero/status/1647909609603203075,tweet_id:1647909609603203075
사이•앤 +82,@nobubuzing,2023-04-17T08:14:16.000Z,True,Gue bercak merah gini pas kemarin sakit DBD sksk,0,0,0,208,[],[],[],https://pbs.twimg.com/profile_images/1628775257380368384/TnK0RYet_normal.jpg,https://x.com/nobubuzing/status/1647876116928139264,tweet_id:1647876116928139264
Aang,@aaaaaaaannggggg,2023-04-17T06:52:24.000Z,False,"Iya sih banak dokter yg kyak gitu, duku waktu gw dbd pas umur 3 tahun, dan kondisi gw udah parah dan ga dikasih2 obat, Akhirnya nenek gw yg marah2 sama mereka, Dibawa ke rumah sakit kan buat diobatin bukan cuma di infus doang wkwk https://t.co/OkE983judi",1,0,1,379,[],[],[],https://pbs.twimg.com/profile_images/1913839615129325568/SaBoGaeM_normal.jpg,https://x.com/aaaaaaaannggggg/status/1647855511302455298,tweet_id:1647855511302455298
nanananana,@nanaaonan,2023-04-17T01:50:18.000Z,False,Pertama kali sakit dbd :),0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1341061731691364353/cx-J96yN_normal.jpg,https://x.com/nanaaonan/status/1647779487655014400,tweet_id:1647779487655014400
call me ra | ᯓᡣ𐭩.ᐟ ⊹,@gaonpasoff,2023-04-16T20:52:09.000Z,False,Dulu aku juga gitu nder tau tau demam virus otw dbd. Mending banyak banyakin minum vitamin nder biar gak sakit ,0,0,0,104,[],[],['\\U0001f607'],https://pbs.twimg.com/profile_images/1808805051542220802/pE0Vu7qo_normal.jpg,https://x.com/gaonpasoff/status/1647704454261776384,tweet_id:1647704454261776384
miekuah,@Bluesky_127,2023-04-16T18:39:05.000Z,False,Jiahhhh gw sebagai anak fnb udah 10th gapernah ikut lebaran pernah sekali ikut lebaran di rumah cuma karena sakit tipes sama dbd wkwkkw,0,0,0,222,[],[],[],https://pbs.twimg.com/profile_images/1614235922090053633/0PCbc5Ut_normal.jpg,https://x.com/Bluesky_127/status/1647670965298671617,tweet_id:1647670965298671617
Riri.,@Ibukostkaya,2023-04-16T13:06:56.000Z,False,Klo kmu lemes trs badannya sakit sakit coba periksain amit amit takutnya kena dbd,0,0,0,172,[],[],[],https://pbs.twimg.com/profile_images/1904473156938862592/T1r5HuwO_normal.jpg,https://x.com/Ibukostkaya/status/1647587379539222530,tweet_id:1647587379539222530
Zi ซี,@tawatttann,2023-04-16T09:45:19.000Z,False,"Damn, I didn't think that my body is this problematic before. Di kosan jarang bgt sakit, pas balik ke rumah, sekalinya sakit eh DBD, tonsilitis, alergi. DBD udah, tinggal sisanya.",0,0,3,1.1K,[],[],"['\\u263a\\ufe0f', '\\U0001f44d\\U0001f3fb']",https://pbs.twimg.com/profile_images/1771200748166238208/fu80irLf_normal.jpg,https://x.com/tawatttann/status/1647536638535548928,tweet_id:1647536638535548928
사이•앤 +82,@nobubuzing,2023-04-17T08:14:16.000Z,True,Gue bercak merah gini pas kemarin sakit DBD sksk,0,0,0,208,[],[],[],https://pbs.twimg.com/profile_images/1628775257380368384/TnK0RYet_normal.jpg,https://x.com/nobubuzing/status/1647876116928139264,tweet_id:1647876116928139264
KAPIKEKI,@bugistavia,2023-04-16T08:22:39.000Z,False,"Here we go again... menuju hari lahir pasti sakit parah, 2th lalu pas masih ada ayah ulang tahun di RS karena DBD dan sekarang, kuat-kuatin ya karena udah gak ada ayah... ",0,0,0,50,[],[],['\\U0001f60c'],https://pbs.twimg.com/profile_images/1864739953177169920/l0YRDBO1_normal.jpg,https://x.com/bugistavia/status/1647515837589499906,tweet_id:1647515837589499906
nat marah.,@petitedoun,2023-04-16T03:58:07.000Z,False,"pernah di rumah sakit pas DBD, 2 hari ga shampooan aja gue udah marah marah sama susternya. https://x.com/ohmybeautybank/ohmybeautybank/status/1647447330759794690…",0,0,0,62,[],[],[],https://pbs.twimg.com/profile_images/1921939977245495296/vTtiYFmV_normal.jpg,https://x.com/petitedoun/status/1647449264744955905,tweet_id:1647449264744955905
fandy hidayat,@fandynamaku,2023-04-15T15:50:27.000Z,False,"Coba sakit lainnya didata juga..DBD,malaria, cacar, tipes, pasti banyak juga..namnya Indonesia warganya banyak.",0,0,3,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1892242358370283520/_autFIoq_normal.jpg,https://x.com/fandynamaku/status/1647266142992601090,tweet_id:1647266142992601090
gladiol bersemi,@septidr_06,2023-04-15T05:13:22.000Z,True,"Jd keinget omongan tetangga yang bilang gini ke kluarga gw ""ahh situ mah emng demen banget masuk rumah sakit. Biar bisa dikasihanin terus itu mah""
Gak lama kemudian, keluarga dia masuk rumah satu satu persatu, dari suaminya dbd, anak pertama operasi, anak yang terakhir sakit jg",0,0,0,84,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1524760883892994048/U2FSpNm__normal.jpg,https://x.com/septidr_06/status/1647105812274483202,tweet_id:1647105812274483202
𝙅𝙤.𝙣𝙖𝙥,@jnessy_,2023-04-14T22:47:12.000Z,False,"bisa dibilang puasa tahun ini puasa terberat kedua seumur hidup, pertama waktu kena DBD pas awal2 covid terus sekarang di rumah cuma sendirian yg puasa karena nyokap dari awal puasa sakit sampe sekarang jadi ga ada sama sekali buka puasa sama sahur bareng dirumah",0,0,0,362,[],[],[],https://pbs.twimg.com/profile_images/1618637500679090177/EeeKFg3__normal.jpg,https://x.com/jnessy_/status/1647008632914198534,tweet_id:1647008632914198534
A R R,@amelluv,2023-04-14T17:23:15.000Z,False,"Semoga selalu dikelilingi orang2 baik ya kak Klo aku lg dikasih cobaan, 2 anakku sakit DBD..rasanya ga karuan. Makan n tidur jd ga tenang..",0,0,0,25,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1335954266758889474/XUNgPwG-_normal.jpg,https://x.com/amelluv/status/1646927109229785088,tweet_id:1646927109229785088
~~~,@wikipedidul,2023-04-13T09:26:15.000Z,False,"Papinya Ace lagi sakit DBD, trus sama istri dan anaknya disurprisein di RS. Mana bawa bayi kicik pula ke RS 

Cepet sehat papinya Ace. Sehat selalu juga untuk mba Mika ",0,0,31,2.2K,[],[],['\\U0001f60d'],https://pbs.twimg.com/profile_images/1814670347377254405/zyVFhu7x_normal.jpg,https://x.com/wikipedidul/status/1646444678924083201,tweet_id:1646444678924083201
Meyz,@meymeyz,2023-04-12T11:00:28.000Z,False,"Le Mineral & Aqua
bahayanya bisa bikin mampet, nanti air hujan menggenang, banjir & jadi sarang nyamuk shg mnyebabkan dbd, jg jd bau dan kotor banyak tikus nanti jadi sakit leptospirosis krn urin tikus. jg byk lalat nanti bisa diare.",0,0,0,122,[],[],[],https://pbs.twimg.com/profile_images/1651819610319253505/n1nS19KO_normal.jpg,https://x.com/meymeyz/status/1646106002864103424,tweet_id:1646106002864103424
"Ren, kinda ia",@ferenjununa,2023-04-12T09:01:54.000Z,True,"Sekolah.Sakit dbd sampe dirawat 4 hari dirumah sakit, pertama kali juga di infus.
Ketemu pa finza, mamdol, makonde di arpi sih kayanyaNangisin pacal arpi",0,0,0,194,[],[],"['\\U0001f923', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1926536389518143489/05LwHU5C_normal.jpg,https://x.com/ferenjununa/status/1646076162853203970,tweet_id:1646076162853203970
Ant,@AntRossonero,2023-04-11T14:48:24.000Z,False,"Temen gw keluar dari rumah sakit setelah sembuh dari DBD, gw bikinin cover buku yasin.. Pasang foto, tulis bahasa arab, dan gw kasih tulisan ""Telah berpulang ke rumah nya. Semoga selalu sehat wa'alafiat"". ",0,0,0,1.6K,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1443582321014104083/8ZLG-2I4_normal.jpg,https://x.com/AntRossonero/status/1645800974148313089,tweet_id:1645800974148313089
NusaBali.com,@nusabalicom,2023-04-11T04:52:02.000Z,False,"Penyakit DBD memang sulit dikenali secara kasat mata. Dalam situasi saat ini, orang yang mengalami sakit demam sebaiknya segera memeriksakan diri ke fasilitas layanan kesehatan terdekathttps://nusabali.com/berita/139559/sepanjang-maret-3-orang-meninggal-akibat-dbd…",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/945080460782092288/GHy0yfmd_normal.jpg,https://x.com/nusabalicom/status/1645650895357771776,tweet_id:1645650895357771776
Aku,@Mas_P4rjo,2023-04-11T00:16:50.000Z,False,"Laporkan aja kasus penipuan 
pelayanan bpjs aja kalau di Rumkit gak maksimal kok, sakit DBD aja asal trombosit udah naik, padahal masih di titik bawah, suruh pulang, karena max 3 hari
terus Rumkit mau nipu BPJS
laporkan saja",0,1,1,174,[],[],[],https://pbs.twimg.com/profile_images/1913804152834260992/wzlEXB_6_normal.jpg,https://x.com/Mas_P4rjo/status/1645581639291121664,tweet_id:1645581639291121664
Ethan,@lhreexng,2023-04-10T13:00:42.000Z,False,Udah kebiasaan wkwkwkwk soalnya. Sakit dbd hehe. belum wkwkwkwk nanti deeh,0,0,0,61,[],[],[],https://pbs.twimg.com/profile_images/1918244959624560640/2M8wT-lk_normal.jpg,https://x.com/lhreexng/status/1645411482983895041,tweet_id:1645411482983895041
