Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Radar Tulungagung,@ratunews,2024-01-30T03:48:52.000Z,False,Begini Langkah Dinkesdalduk KB Trenggalek Tangani Demam Berdarah Dengue  https://radartulungagung.jawapos.com/trenggalek/764049469/begini-langkah-dinkesdalduk-kb-trenggalek-tangani-demam-berdarah-dengue…,0,1,0,51,[],[],[],https://pbs.twimg.com/profile_images/1745062951768522752/KDAnhAPa_normal.jpg,https://x.com/ratunews/status/1752177028630208686,tweet_id:1752177028630208686
Radar Tulungagung,@ratunews,2024-01-30T03:46:22.000Z,False,"Musim Hujan, Awas Demam Berdarah Dengue Menyerang, Segini Temuan Kasusnya  https://radartulungagung.jawapos.com/trenggalek/764049402/musim-hujan-awas-demam-berdarah-dengue-menyerang-segini-temuan-kasusnya…",0,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/1745062951768522752/KDAnhAPa_normal.jpg,https://x.com/ratunews/status/1752176400159977913,tweet_id:1752176400159977913
POPMAMA,@Popmama_com,2024-01-30T02:05:09.000Z,False,"7 Ciri-Ciri Demam Berdarah pada Bayi, Harus Waspada!",0,1,0,70,[],[],[],https://pbs.twimg.com/profile_images/1920031146198589440/3HkCd5fX_normal.jpg,https://x.com/Popmama_com/status/1752150929540092095,tweet_id:1752150929540092095
The Conversation Indonesia,@ConversationIDN,2024-01-30T00:00:00.000Z,False,"Kemkes perluas teknologi Wolbachia hadapi demam berdarah di kota-kota.

Riset WMP Yogyakarta tunjukkan penurunan kasus hingga 77%.

Tapi, misinformasi di media sosial jadi tantangan untuk kepercayaan publik pada solusi ini.",0,4,3,960,[],[],[],https://pbs.twimg.com/profile_images/1147939129298018304/_hCoMpIp_normal.jpg,https://x.com/ConversationIDN/status/1752119434649784477,tweet_id:1752119434649784477
Aura Ramadani,@aura_ramadani77,2024-01-29T15:13:45.000Z,False,"Demam berdarah, saat pergantian musim dari musim kemarau ke musim hujan biasanya genangan air akan muncul di sekitar lingkungan, kondisi seperti itu menjadi tempat yang cocok bagi nyamuk aedes untuk berkembang biak #pancaroba #staysafe | AXA Mandiri | #axamandiri ",0,0,0,61,"['#pancaroba', '#staysafe', '#axamandiri']",['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1673277046959788032/hQl9uK7k_normal.jpg,https://x.com/aura_ramadani77/status/1751986998573969848,tweet_id:1751986998573969848
Merliana,@Merlianti97,2024-01-29T11:24:04.000Z,False,"Pada musim pancaroba, demam berdarah juga menjadi ancaman serius karena cuaca yang lembap memicu berkembangnya nyamuk Aedes aegypti sebagai penyebar virus dengue

AXA Mandiri #axamandiri AXA_Mandiri ",0,0,0,60,['#axamandiri'],['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1729525418485796864/V2Rr8kuI_normal.jpg,https://x.com/Merlianti97/status/1751929195066749204,tweet_id:1751929195066749204
Nurdin,@Nurdinpriawan,2024-01-29T11:23:03.000Z,False,"Musim pancaroba seringkali membawa tantangan kesehatan, dengan meningkatnya risiko penyakit seperti flu, ISPA, demam berdarah, dan lainnya

AXA Mandiri #axamandiri AXA_Mandiri ",0,0,0,59,['#axamandiri'],['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1729533367706959872/VKRVez-__normal.jpg,https://x.com/Nurdinpriawan/status/1751928940112081172,tweet_id:1751928940112081172
anan,@enqjun,2024-01-29T10:03:45.000Z,False,"Saat musim pancaroba, banyak genangan air disekitar rumah. Oleh karena itu waspadalah terhadap nyamuk Aedes yang menjadi penyebab demam berdarah. #axamandiri AXA Mandiri #rtlnfl #roomtoimprove",0,0,0,60,"['#axamandiri', '#rtlnfl', '#roomtoimprove']",['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1673963581929574401/pqJt9ED4_normal.jpg,https://x.com/enqjun/status/1751908983957495953,tweet_id:1751908983957495953
Kodim 0709/Kebumen,@0709Kodim,2024-01-29T09:22:05.000Z,False,Babinsa Koramil 16 /Petanahan  Serka Mulyadi melaksanakan kegiatan PE DBD (Penyelidikan  Epidemiologi Demam Berdarah) bersama Puskesmas Petanahan dan Perangkat di Desa Kritik Kec Petanahan Kab Kebumen pada hari Senin (29-01-2024),0,0,0,75,[],[],[],https://pbs.twimg.com/profile_images/1895017792623054848/gWcj_LOk_normal.jpg,https://x.com/0709Kodim/status/1751898500869267537,tweet_id:1751898500869267537
Pemkab Rembang,@rembangkab,2024-01-29T08:38:23.000Z,False,"Dinas Kesehatan Kabupaten Rembang mengajukan usulan Belanja Tidak Terduga untuk penanganan Demam Berdarah Dengue sebesar 147 juta rupiah untuk Januari hingga Desember 2024

Info Selengkapnya : https://instagram.com/reel/C2hapuRxS1a/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==…",0,0,0,65,[],[],[],https://pbs.twimg.com/profile_images/1482377192898056192/adC2Qfk7_normal.jpg,https://x.com/rembangkab/status/1751887500938022935,tweet_id:1751887500938022935
mediabantencom,@mediabantencom,2024-01-29T06:02:27.000Z,False,"Demam Berdarah di Lebak Capai 282 Orang, Dinkes ajak PSN https://mediabanten.com/demam-berdarah-di-lebak-capai-282-orang-dinkes-ajak-psn/…",0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/1600712781443235841/vzEJjotS_normal.jpg,https://x.com/mediabantencom/status/1751848260485165100,tweet_id:1751848260485165100
IDN CITIZEN,@idn_citizen,2024-01-29T04:51:51.000Z,False,"Atasi DBD dengan Buah buahan Ini, Simak Jenis Buah yang Efektif Menangkal Penyakit Demam Berdarah! #idncitizen #promedia",0,0,0,28,"['#idncitizen', '#promedia']",[],[],https://pbs.twimg.com/profile_images/1863809868727296000/wjx6jDgg_normal.jpg,https://x.com/idn_citizen/status/1751830493753172332,tweet_id:1751830493753172332
med student :),@bobaenthusiast,2024-01-29T04:00:09.000Z,False,Not me thinking dbd is demam berdarah,1,0,0,16,[],[],['\\u2620\\ufe0f'],https://pbs.twimg.com/profile_images/1746835658147233792/XvgK0uK0_normal.jpg,https://x.com/bobaenthusiast/status/1751817479712833671,tweet_id:1751817479712833671
Zakir Al Fatih,@zkrlfth,2024-01-29T03:04:22.000Z,False,"Bapak tahu gak, ada acara penyuluhan demam berdarah, yg minta waktu acara dan ngumpulin masyarakat puskesmas. Minta jam 09.00 WIB, dan bapak tahu datang jam berapa? 10.30 WIB. Mantap kan, warga disuruh nunggu sejam setengah.",2,1,23,6.5K,[],[],[],https://pbs.twimg.com/profile_images/1908534297843376128/E_Rh8prP_normal.jpg,https://x.com/zkrlfth/status/1751803442941903178,tweet_id:1751803442941903178
riztrapestguard,@riztrapestguard,2024-01-29T02:57:26.000Z,False,Demam Berdarah Dengue (DBD) sudah menjadi penyakit yang umum di Indonesia & seakan sudah terbiasa dengan datangnya penyakit ini karena memang selalu menjadi wabah setiap tahunnya. Penyakit ini disebabkan oleh virus dengue yang dibawa nyamuk Aedes aegypti & Aedes albopictus.,1,3,2,85,[],[],[],https://pbs.twimg.com/profile_images/1347062612626788352/4j7FeRTH_normal.jpg,https://x.com/riztrapestguard/status/1751801696815354130,tweet_id:1751801696815354130
Kementerian Kesehatan RI,@KemenkesRI,2024-01-29T02:39:35.000Z,True,"Yup, ada 2 penyakit yang umum muncul saat musim penghujanDemam berdarah & LeptospirosisPenyakit DBD ditularkan oleh nyamuk aedes aegypti yang berkembangbiak pada genangan

Leptospirosis diakibatkan bakteri yang ditularkan lewat kencing tikus dengan sarana penularan air",1,1,5,1.7K,[],[],"['\\u2728', '\\u2728']",https://pbs.twimg.com/profile_images/1754511736122863616/yTnsuzzE_normal.jpg,https://x.com/KemenkesRI/status/1751797205072232888,tweet_id:1751797205072232888
Binmas polsek sumberlawang,@PolsekSumberla1,2024-01-29T02:17:40.000Z,False,"Bhabikamtibmas Ds.Pagak Bripka Slamet R melaksanakan pendampingan kegiatan Pemberantasan Sarang Nyamuk ( PSN ) di wilayah Desa Pagak dalam upaya mencegah adanya wabah Demam Berdarah  
@birooperasijateng
@spripimpoldajateng 
@humaspoldajateng",0,0,0,51,[],['@polressragen'],[],https://pbs.twimg.com/profile_images/1428603522774298628/EWDd6UjU_normal.jpg,https://x.com/PolsekSumberla1/status/1751791692918014305,tweet_id:1751791692918014305
Herald Indonesia,@heralddotID,2024-01-29T02:09:34.000Z,False,"Pj Gubernur Sulsel Bahtiar Baharuddin telah mengeluarkan imbauan melalui surat edaran, menanggapi kebutuhan antisipasi penyebaran dan peningkatan demam berdarah (DBD) di daerah tersebut.

Berikut Rinciannya' selengkapnya",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1800342841035800576/iL1KChMP_normal.jpg,https://x.com/heralddotID/status/1751789650530968006,tweet_id:1751789650530968006
Mesra channel,@mesradio1028,2024-01-29T01:29:16.000Z,False,"Respon Kasus Demam Berdarah, Puskesmas Cempae Lakukan Fogging https://radiomesra.com/2024/01/28/respon-kasus-demam-berdarah-puskesmas-cempae-lakukan-fogging/… via  Mesra Parepare",0,0,0,17,[],['@Radio'],[],https://pbs.twimg.com/profile_images/1677492437676351489/i_s7EHT7_normal.jpg,https://x.com/mesradio1028/status/1751779512269013352,tweet_id:1751779512269013352
Kodim 0720/Rembang,@KodimRembang,2024-01-29T01:27:52.000Z,False,"Serka Yulianto Babinsa Kebloran melaksanakan Komos dengan Bp. Nur Sholikin Tokoh Masyarakat Desa Binaan, membahas tentang mulai mewabahnya penyakit Demam Berdarah, menyampaikan agar Warga Masyarakat Desa menjaga kebersihan lingkungan kgususnya selokan.",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1320585122177896448/kemYp5kB_normal.jpg,https://x.com/KodimRembang/status/1751779160442425445,tweet_id:1751779160442425445
Fivtind,@fxxxind,2024-01-28T23:40:38.000Z,False,"Hei gess :D Maaf baru muncul dan belum update juga. Tapi ri nya udah ditulis, tinggal diselesaikan aja. Aku agak hectic sebulan ini (kerja + sakit) hahahaha. Pokoknya tiap minggu sakit  hari ini mau cek darah karena demam udah seminggu, gusiku berdarah terus juga curiga dbd",41,4,134,6K,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1861267201657053188/I4scrXZ9_normal.jpg,https://x.com/fxxxind/status/1751752173036388746,tweet_id:1751752173036388746
DIJAMIN PROMOOOO @Olivia_Network,DIJAMIN PROMOOOO @Olivia_Network,2024-01-28T17:06:20.000Z,False,"Arhan #TimnasDay Melahirkan TidakDOSA Mainnya Asnawil NISSAN STADIUM Shayne
Temukan dan dapatkan Hit Good Knight Xpress Set - Obat Nyamuk Elektrik - Bunuh Nyamuk Penyebab Demam Berdarah (DBD) hanya Rp10.000 di Shopee sekarang juga! https://shope.ee/2VT1fPwrBj?share_channel_code=7… #ShopeeID",0,0,0,424,"['#TimnasDay', '#ShopeeID']",[],[],https://pbs.twimg.com/profile_images/1890944136532127744/wpq45zwI_normal.jpg,https://x.com/promonyabanget/status/1751652945249407035,tweet_id:1751652945249407035
DIJAMIN PROMOOOO @Olivia_Network,DIJAMIN PROMOOOO @Olivia_Network,2024-01-28T15:18:46.000Z,False,"Arhan #TimnasDay Melahirkan TidakDOSA Mainnya Asnawi
Temukan dan dapatkan Hit Good Knight Xpress Set x2 - Obat Nyamuk Elektrik - Bunuh Nyamuk Penyebab Demam Berdarah (DBD) hanya Rp28.100 di Shopee sekarang juga! https://shope.ee/2q5rwemsZs?share_channel_code=7… #ShopeeID",0,0,0,582,"['#TimnasDay', '#ShopeeID']",[],[],https://pbs.twimg.com/profile_images/1890944136532127744/wpq45zwI_normal.jpg,https://x.com/promonyabanget/status/1751625873621733870,tweet_id:1751625873621733870
latte,@loribomile,2024-01-28T14:21:53.000Z,False,"ada yang demam juga berdarah, tapi bukan nyamuk",0,0,0,82,[],[],[],https://pbs.twimg.com/profile_images/1492366230740934662/K-Ld1lHd_normal.jpg,https://x.com/loribomile/status/1751611558135038365,tweet_id:1751611558135038365
ka Zuki,@A__Marzuki,2024-01-28T05:50:17.000Z,False,DBD tuh gejala nya demam berdarah,0,0,0,106,[],[],[],https://pbs.twimg.com/profile_images/1836174915659272194/1ieVVM-j_normal.jpg,https://x.com/A__Marzuki/status/1751482810546913463,tweet_id:1751482810546913463
Kodim Wajo,@WajoKodim,2024-01-28T04:45:52.000Z,False,"Tempe, - Upaya memitigasi risiko penyebaran demam berdarah (DBD), Koramil 1406-01/Tempe, di bawah pimpinan Dpp Danramil 1406-01/Tempe Kapten Inf Muhammad Tang, menggelar kegiatan Karya Bhakti pada hari Minggu, 28 Januari 2024.",0,0,9,43,[],[],[],https://pbs.twimg.com/profile_images/1574355978652635136/Pan2AseL_normal.jpg,https://x.com/WajoKodim/status/1751466598828003456,tweet_id:1751466598828003456
IDN Times,@IDNTimes,2024-01-27T16:28:35.000Z,True,Paraguay dan Brasil Dilanda Lonjakan Kasus Demam Berdarah,0,0,0,178,[],[],[],https://pbs.twimg.com/profile_images/1724291491164717056/4eicKfLo_normal.jpg,https://x.com/IDNTimes/status/1751281054282088670,tweet_id:1751281054282088670
Info Jateng,@Jateng_Twit,2024-01-27T10:14:32.000Z,True,Lagi musim DB (demam berdarah) jaga kebersihan ya teman2,0,4,10,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1565182966451798017/vcXiy_kM_normal.jpg,https://x.com/Jateng_Twit/status/1751186923396518274,tweet_id:1751186923396518274
Purwaningrum,@Purwaningrum12,2024-01-27T07:21:52.000Z,False,serius nanya biasanya kurma buat menaikkan trombosit darah buat yg kena demam berdarah kalau buat obat kuat br denger boleh dicoba ntar kirim ya om kurma mudanya kemari efeknya biasanya lama atau lgs?,0,0,0,54,[],[],"['\\U0001f929', '\\U0001f929', '\\U0001f601', '\\U0001f601', '\\U0001f923', '\\U0001f92d', '\\U0001f92a', '\\U0001f91f', '\\U0001f648']",https://pbs.twimg.com/profile_images/1915774783847092225/aWl2H_pw_normal.jpg,https://x.com/Purwaningrum12/status/1751143470503518413,tweet_id:1751143470503518413
RS Husada Utama Surabaya,@husada_utama,2024-01-27T05:52:40.000Z,False,"Dalam usaha meminimalisir maraknya demam berdarah di musim hujan, RS. Husada Utama mengadakan seminar kesehatan Health Talk dengan tema Waspada Demam Berdarah di Musim Hujan yang di bawakan oleh dr. Laksmi Suci Handini, Sp.A#healthtalk #seminarkesehatan #demamberdarah",0,0,0,192,"['#healthtalk', '#seminarkesehatan', '#demamberdarah']",[],['\\U0001f469\\U0001f3fb\\u200d\\u2695\\ufe0f'],https://pbs.twimg.com/profile_images/1163294943302971392/GvgJDO5M_normal.jpg,https://x.com/husada_utama/status/1751121020298387729,tweet_id:1751121020298387729
Fokus Berita Nasional.Com,@FBN_Net,2024-01-27T05:33:27.000Z,False,"Atasi Demam Berdarah, Guru Besar Unpad Usulkan Kombinasi Vaksinasi dan Nyamuk Wolbachia https://fokusberitanasional.com/atasi-demam-berdarah-guru-besar-unpad-usulkan-kombinasi-vaksinasi-dan-nyamuk-wolbachia/… 

Pengamatan sampel nyamuk Aedes aegipty ber-Wolbachia di Laboratorium WMP Yogyakarta. Riset ini dipimpin Profesor Adi Utarini dari UGM",0,0,1,59,[],[],[],https://pbs.twimg.com/profile_images/1480520700024614912/oHY2LLqq_normal.jpg,https://x.com/FBN_Net/status/1751116183951323353,tweet_id:1751116183951323353
Roxanne @ kinda IA,Roxanne @ kinda IA,2024-01-27T01:31:24.000Z,False,"Yaampun, coba cek dulu. Kalau radang rasanya ga sampai berdarah tapi demam biasanya iya",1,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1916148942552907776/Loq_RMs2_normal.png,https://x.com/doustoevskaya/status/1751055272825733295,tweet_id:1751055272825733295
sap,@saffuraalias,2024-01-26T12:46:10.000Z,False,Penat nya bulan ni. Dugaan betul second week anak demam panas. This week hospitalised sbb eczema flare up teruk sampai berdarah. Idk how I can survive like this.,1,0,0,239,[],[],[],https://pbs.twimg.com/profile_images/1782277363780505600/wmzeMpsj_normal.jpg,https://x.com/saffuraalias/status/1750862693719027975,tweet_id:1750862693719027975
Mita Wardatan,@MWardatan,2024-01-26T10:07:18.000Z,False,Cek Hit Good Knight Xpress Set - Obat Nyamuk Elektrik - Bunuh Nyamuk Penyebab Demam Berdarah (DBD) dengan harga Rp14.200. Dapatkan di Shopee sekarang! https://shope.ee/8zgRkmfvh0?share_channel_code=7…,0,0,0,139,[],[],[],https://pbs.twimg.com/profile_images/1739451511615410176/ButDysBR_normal.jpg,https://x.com/MWardatan/status/1750822714426916896,tweet_id:1750822714426916896
Herald Indonesia,@heralddotID,2024-01-26T10:00:19.000Z,False,"Dinas Kesehatan (Dinkes) Kabupaten Pati, Jawa Tengah, melaporkan pada Januari 2024 ini sudah terdata 23 kasus demam berdarah dengue (DBD). #DinkesPati #DBD #Jawatengah",0,0,0,60,"['#DinkesPati', '#DBD', '#Jawatengah']",[],[],https://pbs.twimg.com/profile_images/1800342841035800576/iL1KChMP_normal.jpg,https://x.com/heralddotID/status/1750820957965660423,tweet_id:1750820957965660423
KOMPAS TV,@KompasTV,2024-01-26T09:08:22.000Z,True,Dinas Kesehatan Pandeglang Catat 172 Kasus Demam Berdarah dalam 20 Hari! http://dlvr.it/T1vF7W,2,0,3,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1430830041919721475/U7LgJ1pw_normal.jpg,https://x.com/KompasTV/status/1750807882826924124,tweet_id:1750807882826924124
Humas Polsek Kalijati,@polsekkalijati,2024-01-26T08:46:28.000Z,False,"Giat Bhabinkamtibmas Desa Manyeti melaksanakan kegiatan Bhakti Sosial bersama UPTD Puskesmas Rawalele dan Pemdes Manyeti dalam rangka Jumat Bersih dan Pemberantasan Sarang Nyamuk Antisipasi DBD (Demam Berdarah Dengue) di wilayah Ds. Manyeti Kec. Dawuan, Kab. Subang",0,0,0,95,[],[],[],https://pbs.twimg.com/profile_images/1585858052074663936/alpD05FD_normal.jpg,https://x.com/polsekkalijati/status/1750802370437771542,tweet_id:1750802370437771542
PPIDkabupatentangerang,@PPID_tangkab,2024-01-26T08:14:38.000Z,False,"Kunci Pencegahan DBD: Deteksi Dini dan Kontrol Reproduksi Nyamuk

Ancaman penyakit demam berdarah dengue (DBD) mengintai masyarakat Kabupaten Tangerang seiring dengan meningkatnya curah hujan.",1,0,1,116,[],[],[],https://pbs.twimg.com/profile_images/1532215742527344641/8vwlRSek_normal.jpg,https://x.com/PPID_tangkab/status/1750794360449536262,tweet_id:1750794360449536262
detikHealth,@detikHealth,2024-01-26T08:05:47.000Z,True,"Kasus demam berdarah di Paraguay dan membuat mereka siaga. Hal serupa juga terjadi di Brasil, Argentina, dan Uruguay.",0,0,0,414,[],[],[],https://pbs.twimg.com/profile_images/1358763080600064000/fi-i9xqZ_normal.jpg,https://x.com/detikHealth/status/1750792132657389848,tweet_id:1750792132657389848
Ardan News,@ArdanNews,2024-01-26T07:59:39.000Z,False,"Banyak Warga Sumsel Terkena DBD, Berikut Ciri-ciri Nyamuk Aedes Aegypti Penyebab Demam Berdarah",0,0,0,203,[],[],[],https://pbs.twimg.com/profile_images/378800000793166851/c047eb533f8add132bf309682431bde2_normal.jpeg,https://x.com/ArdanNews/status/1750790591959740523,tweet_id:1750790591959740523
Ardan News,@ArdanNews,2024-01-26T07:49:18.000Z,False,"Banyak Warga Sumsel Terkena DBD, Berikut Ciri-ciri Nyamuk Aedes Aegypti Penyebab Demam Berdarah",0,0,0,192,[],[],[],https://pbs.twimg.com/profile_images/378800000793166851/c047eb533f8add132bf309682431bde2_normal.jpeg,https://x.com/ArdanNews/status/1750787985879278049,tweet_id:1750787985879278049
Pemkab Tangerang,@PemKabTangerang,2024-01-26T07:40:39.000Z,False,"Kunci Pencegahan DBD: Deteksi Dini dan Kontrol Reproduksi Nyamuk

Ancaman penyakit demam berdarah dengue (DBD) mengintai masyarakat Kabupaten Tangerang seiring dengan meningkatnya curah hujan.",1,0,1,151,[],[],[],https://pbs.twimg.com/profile_images/1635845896784220160/c3Wq4Cw9_normal.jpg,https://x.com/PemKabTangerang/status/1750785807802409402,tweet_id:1750785807802409402
tvOnenews,@tvOneNews,2024-01-26T07:37:45.000Z,True,"Memasuki musim pancaroba, dimana terjadi adanya ketidaktentuan kondisi cuaca, mengharuskan kita untuk terus menjaga kesehatan tubuh agar terhindar dari berbagai penyakit penyerta pancaroba, Seperti Flu, Batuk, Influenza, Diare, demam berdarah, dan penyakit lain yang biasa terjadi",0,0,1,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1811001498689753089/p2l374M3_normal.jpg,https://x.com/tvOneNews/status/1750785078731604284,tweet_id:1750785078731604284
Kodim 0804/Magetan,@PDim0804,2024-01-26T01:21:23.000Z,False,"Magetan. Sebagai upaya mengantisipasi timbulnya Demam Berdarah, Babinsa Koramil 0804/01 Magetan, Sertu Edi Alroni bersama perangkat desa mendampingi petugas Puskesmas Candirejo dan Dinkes Kabupaten Magetan melaksanakan kegiatan pengasapan atau fogging di Desa Ringinagung.",0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1851524981060247552/x5qVSEut_normal.jpg,https://x.com/PDim0804/status/1750690363243970715,tweet_id:1750690363243970715
Kompas.com,@kompascom,2024-01-26T00:15:37.000Z,True,"Orangtua diminta mewaspadai penyakit yang kerap muncul saat pancaroba, seperti infeksi saluran nafas, infeksi saluran cerna, dan demam berdarah.",0,0,2,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_normal.jpg,https://x.com/kompascom/status/1750673811983487295,tweet_id:1750673811983487295
detikcom,@detikcom,2024-01-25T10:13:00.000Z,True,"3 orang warga di Palembang meninggal dunia karena demam berdarah, Dinkes sebut saat ini sudah ada 140 kasus DBD.

via ",1,0,3,4.3K,[],['@detik_sumbagsel'],[],https://pbs.twimg.com/profile_images/1888546820974051328/tnM9DhBs_normal.jpg,https://x.com/detikcom/status/1750461759876428224,tweet_id:1750461759876428224
Kodam Hasanuddin,@kodamhasanuddin,2024-01-25T05:15:04.000Z,False,Danramil 1431-01/Rumbia pimpin Kerja bakti Bersihkan Saluran Air Cegah Banjir dan Demam Berdarah Dengue,0,0,19,127,[],[],[],https://pbs.twimg.com/profile_images/1566387805613277185/QG1Maw1z_normal.jpg,https://x.com/kodamhasanuddin/status/1750386782510911718,tweet_id:1750386782510911718
Dinas Kesehatan Provinsi Gorontalo,@DinkesGtloProv,2024-01-25T04:47:36.000Z,False,"Assalamu'alaikum...#SahabatSehat, saat musim hujan waspada Demam Berdarah Dengue (DBD), cegah dengan 3M Plus.#demamberdarahdengue#3mplus#fyp#viral#fyp",0,0,0,174,"['#SahabatSehat', '#demamberdarahdengue', '#3mplus', '#fyp', '#viral', '#fyp']",[],[],https://pbs.twimg.com/profile_images/1018333251125964800/BND9o0TE_normal.jpg,https://x.com/DinkesGtloProv/status/1750379871497539687,tweet_id:1750379871497539687
