Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
PolsekKotabumiKota,@Polsek_ktbkota,2024-11-30T02:56:28.000Z,False,"Musim hujan tiba, Waspada DBD(demam berdarah) di lingkungan kita.polri
@divisihumaspolri
@humas_poldalampung
@spripimpoldalampung

#Polreslampungutara#poldalampung#kapoldalampung #PolriHumanis #PolriPresisi#HaloSekelikPoldaLampung",0,0,0,35,"['#PolriHumanis', '#PolriPresisi', '#HaloSekelikPoldaLampung']",['@spripim'],[],https://pbs.twimg.com/profile_images/1590535865314312192/nZXUEjbj_normal.jpg,https://x.com/Polsek_ktbkota/status/1862692142663291236,tweet_id:1862692142663291236
NusaBali.com,@nusabalicom,2024-11-30T02:22:35.000Z,False,Dinas Kesehatan (Diskes) Bali menerbitkan surat kewaspadaan dini demam berdarah (DB) saat memasuki musim hujan mulai dari November.,0,0,0,87,[],[],[],https://pbs.twimg.com/profile_images/945080460782092288/GHy0yfmd_normal.jpg,https://x.com/nusabalicom/status/1862683614489845986,tweet_id:1862683614489845986
Polreslampungutara,@humaspolreslam3,2024-11-30T02:17:43.000Z,False,"Musim hujan tiba, Waspada DBD(demam berdarah) di lingkungan kita.polri
@divisihumaspolri
@humas_poldalampung
@spripimpoldalampung

#Polreslampungutara#poldalampung#kapoldalampung #PolriHumanis #PolriPresisi#HaloSekelikPoldaLampung",0,0,0,42,"['#PolriHumanis', '#PolriPresisi', '#HaloSekelikPoldaLampung']",['@spripim'],[],https://pbs.twimg.com/profile_images/1821857203365584896/5zFkn8NC_normal.jpg,https://x.com/humaspolreslam3/status/1862682388545118667,tweet_id:1862682388545118667
Mang Dokdik,@dokter_kampung,2024-11-29T22:35:40.000Z,False,"Beberapa waktu yang lalu dikabarkan peningkatan kejadian demam berdarah pada anak-anak. Padahal waktu itu puncaknya musim kemarau. Hal itu di luar kebiasaan selama ini. 

Sayangnya, kebanyakan diagnosa demam berdarah ini ditegakkan hanya dengan pemeriksaan kadar trombosit saja.",21,139,241,12K,[],[],[],https://pbs.twimg.com/profile_images/1878788801121894400/h_j11slI_normal.jpg,https://x.com/dokter_kampung/status/1862626509196075081,tweet_id:1862626509196075081
Marsekal Suhartono,@f22pinkfalcon,2024-11-29T14:32:51.000Z,False,Penyebab cacar air dan demam berdarah itu virus bukan bakteri https://x.com/baajiingaan/st/baajiingaan/status/1862253960608063583…,0,1,4,163,[],[],[],https://pbs.twimg.com/profile_images/1917790036713754624/PQP1ZlQi_normal.jpg,https://x.com/f22pinkfalcon/status/1862505004042789040,tweet_id:1862505004042789040
nanapu,@515natcwa,2024-11-29T13:50:06.000Z,False,Mungkin yg menggigit'y adalah nyamuk demam berdarah ,0,0,0,101,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1839538156137558016/9z4tRlVB_normal.jpg,https://x.com/515natcwa/status/1862494247825678506,tweet_id:1862494247825678506
Xinhua Indonesia,@XHIndonesia,2024-11-29T11:35:11.000Z,False,"Dalam sebuah pendekatan baru untuk memerangi demam berdarah dengue (DBD), kota metropolitan Guangzhou di China selatan melepasliarkan nyamuk jantan steril sebagai bagian dari strategi pertahanannya. Selengkapnya https://facebook.com/share/p/1AtaqZoB9C/…",0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/670108472625729537/QJzQUNgl_normal.png,https://x.com/XHIndonesia/status/1862460293236105324,tweet_id:1862460293236105324
Oupeett,@Oupeett,2024-11-29T09:52:54.000Z,True,Ini nyamuk demam berdarah harys hati2 biasanya berada pada pagi hari,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1895682342066237441/NSFf_KaL_normal.jpg,https://x.com/Oupeett/status/1862434554646339715,tweet_id:1862434554646339715
ℤ𝕖𝕪.,@vulpeskath,2024-11-29T09:24:45.000Z,True,kesiram air panasdemam berdarahtipes,0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1824460506750652420/83-IkfKH_normal.jpg,https://x.com/vulpeskath/status/1862427466943623598,tweet_id:1862427466943623598
na | Open Barter Kuesioner,@heyinina,2024-11-29T09:06:56.000Z,False,Demam berdarah,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1829884996217421828/MyHChCEJ_normal.jpg,https://x.com/heyinina/status/1862422984230937042,tweet_id:1862422984230937042
Neng,@icelalopyu,2024-11-29T08:51:06.000Z,False,Murah meriah muntah demam berdarah,1,0,0,81,[],[],[],https://pbs.twimg.com/profile_images/1923981552049864705/8-0AJnjY_normal.jpg,https://x.com/icelalopyu/status/1862418998681559356,tweet_id:1862418998681559356
put,@sunflooooewrs,2024-11-29T06:08:27.000Z,False,ini seremnya soalnya sarang nyamuk demam berdarah,0,0,2,145,[],[],[],https://pbs.twimg.com/profile_images/1881223004497264640/_pnA8ROK_normal.jpg,https://x.com/sunflooooewrs/status/1862378068666691726,tweet_id:1862378068666691726
wangkkkyu,@skiessess,2024-11-29T04:40:31.000Z,False,gejala demam berdarah,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1844806477011406848/R2ng86zC_normal.jpg,https://x.com/skiessess/status/1862355941234286600,tweet_id:1862355941234286600
ɪᴏ,@itskyreyy,2024-11-29T01:56:56.000Z,True,demam berdarah wkwkwk,0,0,0,128,[],[],[],https://pbs.twimg.com/profile_images/1927187766783217664/LDIAnL7r_normal.jpg,https://x.com/itskyreyy/status/1862314774165692724,tweet_id:1862314774165692724
fir.,@peauchie,2024-11-28T23:54:23.000Z,False,demam berdarah,0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1878464494856511488/cU1NLF0p_normal.jpg,https://x.com/peauchie/status/1862283930470424591,tweet_id:1862283930470424591
Wisnu Yudha sanjaya,@klakersepeda,2024-11-28T23:17:42.000Z,False,Demam berdarah,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1872395774753202176/TOqC0DYL_normal.jpg,https://x.com/klakersepeda/status/1862274701223239898,tweet_id:1862274701223239898
Quotes,@quothetics,2024-11-28T20:42:02.000Z,True,"Antidisentri
Disentri adalah penyakit yang ditandai dengan diare berdarah. Disentri biasanya disebabkan oleh infeksi bakteri Shigella. Gejala disentri antara lain diare berdarah, kram perut, dan demam. Disentri dapat menyebabkan dehidrasi dan ketidakseimbangan elektrolit, yang",1,0,1,105,[],[],[],https://pbs.twimg.com/profile_images/1768462978373103617/TX2FK-xY_normal.jpg,https://x.com/quothetics/status/1862235525484355650,tweet_id:1862235525484355650
F,@fdrianda,2024-11-28T17:12:54.000Z,False,"Akhirnya menyaksikan, cowok yang lebih kuat kecelakaan sampe berdarah-darah daripada demam.

Kecelakaan sampe luka berdarah-darah, masih sempat-sempatnya mengabari: “aku kecelakaan, hpku rusak parah.”

Sementara kena demam: “maaf lama, lemes banget buka hp.”",1,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1785246814146592768/uMgQDmp3_normal.jpg,https://x.com/fdrianda/status/1862182892983689338,tweet_id:1862182892983689338
little kiddo.,@txkyodope,2024-11-28T16:42:23.000Z,False,demam berdarah,0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1925633363722776576/UIAUnmc1_normal.jpg,https://x.com/txkyodope/status/1862175215792570437,tweet_id:1862175215792570437
astvrh,@astdvrh,2024-11-28T15:57:05.000Z,True,Aku belum pernah kena demam berdarah,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1809376650846752768/3iWV3Wza_normal.jpg,https://x.com/astdvrh/status/1862163815418462418,tweet_id:1862163815418462418
Nov,@McDayum10,2024-11-28T15:54:33.000Z,True,"Demam berdarah, pas SD.. lemes kek pengen mati",0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1927947118217723904/GRZXUi5R_normal.jpg,https://x.com/McDayum10/status/1862163177695588743,tweet_id:1862163177695588743
pawz212| CFXX AE51-52,@PAWZ212,2024-11-28T13:25:58.000Z,True,"lah kena demam berdarah?!

moga2 cepet sembuh bang!",1,0,0,80,[],[],[],https://pbs.twimg.com/profile_images/1614451239412199425/DFnTBqlX_normal.png,https://x.com/PAWZ212/status/1862125784481366436,tweet_id:1862125784481366436
arina.id,@arinadotid,2024-11-28T12:31:05.000Z,False,Nyamuk Aedes aegypti membawa virus Demam Berdarah Dengue (DBD). Dengan mengetahui ciri-cirinya masyarakat bisa lebih waspada jika menemukan banyak nyamuk di sekitar rumah.,0,0,1,117,[],[],[],https://pbs.twimg.com/profile_images/1696937052447887360/XRMD_QHf_normal.jpg,https://x.com/arinadotid/status/1862111974341099662,tweet_id:1862111974341099662
arina.id,@arinadotid,2024-11-28T12:04:05.000Z,False,"Kewaspadaan masyarakat terhadap penyakit yang sering muncul di musim hujn, terutama Demam Berdarah Dengue (DBD), menjadi sangat penting.",0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/1696937052447887360/XRMD_QHf_normal.jpg,https://x.com/arinadotid/status/1862105177635049919,tweet_id:1862105177635049919
Lurah Konoha,@LurahKonoha1,2024-11-28T11:58:24.000Z,False,Story wa demam berdarah toh ,0,0,0,29,[],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1794560163304951808/jKhoIaS7_normal.jpg,https://x.com/LurahKonoha1/status/1862103749269098722,tweet_id:1862103749269098722
thecodex,@dicodeinduakali,2024-11-28T11:35:41.000Z,True,Wkwk ngasih nyamuk demam berdarah,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1855610814113484801/nxd9Zd46_normal.jpg,https://x.com/dicodeinduakali/status/1862098031983919440,tweet_id:1862098031983919440
Paniii⁷ | cek pinned,@isfunnyyyy,2024-11-28T11:25:21.000Z,True,"bisa aja, kalo pahitnya ya demam berdarah",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1922351643645116419/TnmphBG6_normal.jpg,https://x.com/isfunnyyyy/status/1862095429489615353,tweet_id:1862095429489615353
Yanuar Allchek,@KkmMkt1212,2024-11-28T06:35:50.000Z,False,Baca artikel terbaru saya: Rapid Test Diagnosa Demam Berdarah Dengue NS1 https://linkedin.com/pulse/rapid-test-diagnosa-demam-berdarah-dengue-ns1-away-yanuar-zujfe… via ,0,0,0,31,[],['@LinkedIn'],[],https://pbs.twimg.com/profile_images/1843914110012141568/M80n28wh_normal.jpg,https://x.com/KkmMkt1212/status/1862022572499742736,tweet_id:1862022572499742736
ModalNEKAT,@wieratama37,2024-11-28T05:29:56.000Z,False,"Kok ga ada yg jwb nyamuk yah???
Malaria, demam berdarah menyebabkan banyak kematian.",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1863715907199217664/Yc5Av1je_normal.jpg,https://x.com/wieratama37/status/1862005986774667470,tweet_id:1862005986774667470
Mikhail?,@svatoy_mikhail,2024-11-28T01:38:10.000Z,False,"""Barely? Diopname mentok pas ada penyakit demam berdarah itu saja. Nothing special,""",0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1867242545618751488/u5xmjCPk_normal.jpg,https://x.com/svatoy_mikhail/status/1861947663295676656,tweet_id:1861947663295676656
beautynesia_id,@BeautynesiaID,2024-11-27T22:05:52.000Z,False,"Demam Berdarah Mulai Merambah, 5 Buah Ini Bisa Membantu Menaikkan Kadar Trombosit!",0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1676412409362403331/VOgftq9X_normal.jpg,https://x.com/BeautynesiaID/status/1861894234460315662,tweet_id:1861894234460315662
patrick berkedok Leo,@jsschrmwn,2024-11-27T18:25:53.000Z,False,"udah 4 hari sakit 1 paket: demam, batuk, pilek, pusing, tenggorokan kering, suara ilang. tapi baru kali ini sampe idung berdarah saking keringnya panas dalam",1,0,0,174,[],[],[],https://pbs.twimg.com/profile_images/1834685143077801984/ATBHnDlt_normal.jpg,https://x.com/jsschrmwn/status/1861838872520413585,tweet_id:1861838872520413585
aral.,@laragetlost,2024-11-27T13:32:17.000Z,True,kena demam berdarah sm tipes at the same time trs bs sembuh gr gr dapet vid isinya nyemangatin from a friend I never expected to send such a sweet video.,1,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1916850677902635008/b6bk1dXS_normal.jpg,https://x.com/laragetlost/status/1861764988630859914,tweet_id:1861764988630859914
Adit Wojak,@AdityasArifian1,2024-11-27T13:31:17.000Z,False,"dari sekian yang bisa dibrantas seperti kemiskinan, kriminalitas, nyamuk demam berdarah, dll.",0,1,4,314,[],[],[],https://pbs.twimg.com/profile_images/1584485761746755584/sccq90qE_normal.jpg,https://x.com/AdityasArifian1/status/1861764734506467487,tweet_id:1861764734506467487
Ikhsan Snada,@ikhsansnada,2024-11-27T12:44:19.000Z,False,Toko Godrej Indonesia   Official Shop lagi obral HIT Expert Raket Nyamuk - Raket Nyamuk - Bunuh   Nyamuk Penyebab Demam Berdarah (DBD) yuk buruan check-out di,0,0,0,64,[],[],[],https://pbs.twimg.com/profile_images/814444262/IMG00276-20100308-1839_normal.jpg,https://x.com/ikhsansnada/status/1861752913804345408,tweet_id:1861752913804345408
Raymond,@Ray_mond59,2024-11-27T03:42:17.000Z,False,"keringat dingin, demam naik turun, demam berdarah kah ini....",0,0,0,105,[],[],[],https://pbs.twimg.com/profile_images/1765510656995016704/fCpuENKo_normal.jpg,https://x.com/Ray_mond59/status/1861616510042845631,tweet_id:1861616510042845631
Rava Mecca,@rmecca_,2024-11-26T20:35:50.000Z,True,"9. Mendukung pemulihan demam berdarahPenelitian menunjukkan bahwa ekstrak daun jambu biji dapat menghambat pertumbuhan virus dengue yang menyebabkan penyakit demam berdarah dengue. Daun jambu biji juga mengandung quercetin yang dapat meningkatkan jumlah trombosit, sehingga",1,0,1,140,[],[],[],https://pbs.twimg.com/profile_images/1918710743920463872/dHV6BuAp_normal.jpg,https://x.com/rmecca_/status/1861509188402454853,tweet_id:1861509188402454853
★彡,@sukakeklps,2024-11-26T11:33:05.000Z,False,Hii last month saya resdung demam teruk sampai hidung hingus berdarah..Dr bagi antibiotik lepastu saya makan 3 hari je sebab dah sihat.. after few weeks saya kena lagi tapi lagi teruk sampai seminggu..tu sebab tak habiskan antibiotik ke?,0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1600021932937981954/T1g7Rmwr_normal.jpg,https://x.com/sukakeklps/status/1861372602843046022,tweet_id:1861372602843046022
Dinas Kesehatan Provinsi Sulawesi Selatan,@Dinkesulsel,2024-11-26T08:22:18.000Z,False,"Hai Healthies, sekarang musim hujan hampir tiap hari, waspada Demam Berdarah ya. 

Dengan menjaga kebersihan tempat-tempat yang potensial sebagai sarang nyamuk, kita dapat berkontribusi dalam meminimalkan risiko penularan DBD dan melindungi kesehatan keluarga.",1,0,1,77,[],[],[],https://pbs.twimg.com/profile_images/1794002192804061184/uZsMUc2r_normal.jpg,https://x.com/Dinkesulsel/status/1861324588397003044,tweet_id:1861324588397003044
Rhaenyra,@runrises,2024-11-26T04:50:27.000Z,True,Kalo ini sih ga bikin demam berdarah,0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1843289483137175552/N6XAbZ8h_normal.jpg,https://x.com/runrises/status/1861271276163342703,tweet_id:1861271276163342703
PedagangPasar,@pedagangpasar72,2024-11-26T03:17:11.000Z,False,"Banyak yg ga tua cerita ini, masjid Sunda Kelapa, Demam berdarah, tiket ke Amrik menjadi saksi.
Suasa berobah detik demi detik, semua sepakat melawan Banteng. Ulama & Habaib menjadi penentu majunya  ke DKI.

Setelah gagal diPilpres, semua merasa paling Anies..",3,0,0,146,[],['@aniesbaswedan'],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1852989461426241536/Dy5m02qn_normal.jpg,https://x.com/pedagangpasar72/status/1861247802233495972,tweet_id:1861247802233495972
Yayasan Dana Sosial Al Falah Malang,@ydsfpeduli,2024-11-26T03:06:25.000Z,False,"""Meskipun ibu sedang sakit baik itu sakit batuk, pilek, demam berdarah tidak akan menularkan penyakitnya ke anaknya saat menyusui. Hal tersebut karena ASI mempunyai hormon pelindung yang akan menangkal penyakit. Namun meskipun begitu, ibu menyusui harus tetap memakai masker agar-",1,0,0,79,[],[],[],https://pbs.twimg.com/profile_images/1206887938241396738/s5p5lVCq_normal.jpg,https://x.com/ydsfpeduli/status/1861245093145149779,tweet_id:1861245093145149779
detikHealth,@detikHealth,2024-11-26T00:23:18.000Z,True,"Di musim penghujan, kasus demam berdarah dengue (DBD) terus mengalami kenaikan. Lantas, seperti apa upaya yang bisa dilakukan untuk mencegahnya?",1,1,0,508,[],[],[],https://pbs.twimg.com/profile_images/1358763080600064000/fi-i9xqZ_normal.jpg,https://x.com/detikHealth/status/1861204046893219863,tweet_id:1861204046893219863
Kota Adm. Jakarta Barat,@kotajakbar,2024-11-25T13:40:19.000Z,False,"Faktanya Bakteri Wolbachia pada nyamuk berhasil kurangi kasus demam berdarah di Yogyakarta mencapai 77,1%. Selain itu, kasus rawat inap karena demam berdarah juga menurun drastis. 

Penasaran, gimana sih asal muasal nyamuk ber-wolbachia ini? yuk simak infografis berikut!",0,0,1,265,[],[],[],https://pbs.twimg.com/profile_images/2242211482/Logo_Kota_Administrasi_Jakarta_Barat_FIX_2_normal.jpg,https://x.com/kotajakbar/status/1861042234290012399,tweet_id:1861042234290012399
Lalaland,@yoonnuchi,2024-11-25T10:57:31.000Z,False,"Lu ga liat ya kemarin war berdarah-darah begitu, gue ampe demam habis war, parah nih kurang jauh mainnya",1,0,0,110,[],[],['\\U0001f612'],https://pbs.twimg.com/profile_images/1889953555144122373/fc3tBkGC_normal.jpg,https://x.com/yoonnuchi/status/1861001262818644453,tweet_id:1861001262818644453
Republika Jogja,@republikajogja,2024-11-25T07:54:38.000Z,False,"Sepanjang 2024 Ratusan Warga Yogya Kena DBD, Anak-Anak Paling Rentan Kena Demam Berdarah #DBD #DemamBerdarah #DBDYogyakarta",0,0,0,75,"['#DBD', '#DemamBerdarah', '#DBDYogyakarta']",[],[],https://pbs.twimg.com/profile_images/1886060235028303872/ZtZxSvLo_normal.jpg,https://x.com/republikajogja/status/1860955238062330186,tweet_id:1860955238062330186
a,@sunblustea,2024-11-24T04:17:58.000Z,False,keknya ini bnran aku demam berdarah deh,0,0,0,77,[],[],[],https://pbs.twimg.com/profile_images/1870818854907379713/c-KkvVB7_normal.jpg,https://x.com/sunblustea/status/1860538323162530276,tweet_id:1860538323162530276
Okezone,@okezonenews,2024-11-24T03:00:01.000Z,True,"Kasus DBD Meningkat, Ini Obat Demam Berdarah Paling Ampuh yang Bisa Dibeli di Apotek",0,1,1,346,[],[],[],https://pbs.twimg.com/profile_images/1925458463834214400/Rw_-n1dG_normal.jpg,https://x.com/okezonenews/status/1860518707182862778,tweet_id:1860518707182862778
Bingahing Tara Sasvana,@bingahingtara,2024-11-23T22:29:07.000Z,True,"3. Nyamuk Bisa Menyebarkan Penyakit Berbahaya

Nyamuk adalah vektor utama penyakit seperti malaria, demam berdarah, Zika, dan chikungunya. Penyakit-penyakit ini dapat menyebabkan ratusan ribu kematian setiap tahunnya di seluruh dunia.",2,0,2,123,[],[],[],https://pbs.twimg.com/profile_images/1928010372319170561/UaAn3ZQ__normal.jpg,https://x.com/bingahingtara/status/1860450533225742779,tweet_id:1860450533225742779
junkyu.,@kimjunskuy,2024-11-23T14:53:49.000Z,False,gw kalau jadi  oa nya udah demam berdarah baca beginian. ,1,0,0,124,[],['@min'],['\\U0001f912'],https://pbs.twimg.com/profile_images/1896360369838301185/47ojKOGc_normal.jpg,https://x.com/kimjunskuy/status/1860335955493986360,tweet_id:1860335955493986360
Puskesmas Taman Sari Jakarta Barat,@PuskesTamanSari,2024-11-23T13:35:32.000Z,False,"Hi Sobat Sehat Taman Sari
Waspada Demam Berdarah !!
Untuk mencegah Virus Demam Berdarah merajalela dan memasuki musim hujan , Puskesmas Taman Sari kemarin (22 November 2024) mengadakan penyuluhan DBD kepada warga saat melakukan PSN#DemamBerdarah#PenyeledikanEpidemiologi#PE",1,0,0,144,"['#DemamBerdarah', '#PenyeledikanEpidemiologi', '#PE']",[],[],https://pbs.twimg.com/profile_images/1816725921388462085/HYUPbcSX_normal.jpg,https://x.com/PuskesTamanSari/status/1860316253774377036,tweet_id:1860316253774377036
Puskesmas Taman Sari Jakarta Barat,@PuskesTamanSari,2024-11-23T13:31:01.000Z,False,"Hi Sobat Sehat Taman Sari
Waspada Demam Berdarah !!
Untuk mencegah Virus Demam Berdarah merajalela dan memasuki musim hujan , Puskesmas Taman Sari kemarin (22 November 2024) mengadakan penyuluhan DBD kepada pengunjung Puskesmas.",1,0,0,116,[],[],[],https://pbs.twimg.com/profile_images/1816725921388462085/HYUPbcSX_normal.jpg,https://x.com/PuskesTamanSari/status/1860315117247955161,tweet_id:1860315117247955161
ecaa,@cewehcan,2024-11-23T08:45:19.000Z,False,XIXIIIII EMANG LEBIH PARAH DARI DEMAM BERDARAH INI MAH,0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1888893325740306432/RIRHq1Qo_normal.jpg,https://x.com/cewehcan/status/1860243216018342268,tweet_id:1860243216018342268
Okezone,@okezonenews,2024-11-23T06:15:00.000Z,True,"Kasus DBD Meningkat, Ini Obat Demam Berdarah Paling Ampuh yang Bisa Dibeli di Apotek",0,0,1,345,[],[],[],https://pbs.twimg.com/profile_images/1925458463834214400/Rw_-n1dG_normal.jpg,https://x.com/okezonenews/status/1860205389012259174,tweet_id:1860205389012259174
Indozone Media,@indozonemedia,2024-11-23T04:53:52.000Z,True,Demam Berdarah Dengue (DBD) salah satu penyakit yang masih mengancam nyawa dengan tingkat keganasannya tidak bisa diprediksi.,0,1,0,153,[],[],[],https://pbs.twimg.com/profile_images/1735154042308005888/W7Ia5iIm_normal.jpg,https://x.com/indozonemedia/status/1860184972159779005,tweet_id:1860184972159779005
Rasya Vira,@RasyaVira12,2024-11-23T01:31:53.000Z,False,Lindungi keluarga dari demam berdarah dengan vaksin yang terpercaya. ##VaksinDBD,0,0,0,57,['#VaksinDBD'],[],[],https://pbs.twimg.com/profile_images/1741758401531809792/byBbH52p_normal.jpg,https://x.com/RasyaVira12/status/1860134141414768703,tweet_id:1860134141414768703
Pica,@migrazsi,2024-11-23T01:28:35.000Z,False,"Demam berdarah bisa dicegah, mulailah dari vaksinasi DBD. ##VaksinDBD",0,0,0,58,['#VaksinDBD'],[],[],https://pbs.twimg.com/profile_images/1832745552993480704/Z6zajrO1_normal.jpg,https://x.com/migrazsi/status/1860133309554303023,tweet_id:1860133309554303023
Ghiza,@nenrvous,2024-11-23T01:27:22.000Z,False,Cegah demam berdarah mulai dari sekarang dengan vaksin DBD. ##VaksinDBD,0,0,0,115,['#VaksinDBD'],[],[],https://pbs.twimg.com/profile_images/1743067068499673088/va0UM97u_normal.jpg,https://x.com/nenrvous/status/1860133004062130472,tweet_id:1860133004062130472
CapyBara,@cuitancapybara,2024-11-22T18:55:38.000Z,True,"Dampak Banjir
1. Kerugian Materiil:Rumah, jalan, dan fasilitas umum rusak.

2. Kerugian Sosial:Mengganggu aktivitas sehari-hari.
Orang kehilangan tempat tinggal.

3. Dampak Kesehatan:Meningkatkan risiko penyakit seperti diare, demam berdarah, atau infeksi kulit.

4. Kerusakan",1,0,0,205,[],[],[],https://pbs.twimg.com/profile_images/1917622809028931584/BgpeQI8I_normal.jpg,https://x.com/cuitancapybara/status/1860034422113988773,tweet_id:1860034422113988773
