Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
cilbe lourvè,@vibesooul,2024-08-30T01:24:37.000Z,True,"Pengobatan Demam Berdarah Dengue
 
Belum ada pengobatan khusus yang bisa dilakukan untuk mengatasi demam berdarah, Anda hanya perlu mencegah terjadinya komplikasi dengan menurunkan gejala yang muncul sekaligus melakukan upaya pencegahan infeksi virus yang lebih parah.
 
Beberapa",1,0,2,131,[],[],[],https://pbs.twimg.com/profile_images/1718505487006834688/2mF1wPrz_normal.jpg,https://x.com/vibesooul/status/1829329343618912475,tweet_id:1829329343618912475
cilbe lourvè,@vibesooul,2024-08-30T01:24:35.000Z,True,"Komplikasi Demam Berdarah Dengue
 
Penanganan cepat dan tepat merupakan kunci dari penanganan demam berdarah. Pasalnya, komplikasi demam berdarah sangat berbahaya, bahkan bisa berujung kepada kematian. Berikut yang wajib diwaspadai dari komplikasi demam berdarah dengue adalah:",1,0,2,118,[],[],[],https://pbs.twimg.com/profile_images/1718505487006834688/2mF1wPrz_normal.jpg,https://x.com/vibesooul/status/1829329334714392769,tweet_id:1829329334714392769
cilbe lourvè,@vibesooul,2024-08-30T01:24:34.000Z,True,"Setelah itu, gejala awal demam berdarah biasanya diikuti dengan gejala tambahan yang menandakan virus sudah mulai menjalar ke seluruh tubuh dan menyebabkan peradangan, seperti:
 
- Mimisan
- Gusi berdarah- BAB berwarna hitam atau gelap
- Muntah darah
 
Setelah muncul gejala",1,0,3,342,[],[],[],https://pbs.twimg.com/profile_images/1718505487006834688/2mF1wPrz_normal.jpg,https://x.com/vibesooul/status/1829329330775949761,tweet_id:1829329330775949761
cilbe lourvè,@vibesooul,2024-08-30T01:24:33.000Z,True,"Tanda dan Gejala Demam Berdarah Dengue
 
Gejala DBD umumnya ditandai dengan demam tinggi hingga 39 derajat Celcius. Kondisi ini akan bertahan selama 2-7 hari, setelah itu mengalami penurunan drastis. Selain demam tinggi, berikut ada pula beberapa tanda dan gejala DBD adalah:
 
-",1,0,4,277,[],[],[],https://pbs.twimg.com/profile_images/1718505487006834688/2mF1wPrz_normal.jpg,https://x.com/vibesooul/status/1829329327185600863,tweet_id:1829329327185600863
cilbe lourvè,@vibesooul,2024-08-30T01:24:32.000Z,True,"Selain itu, ada beberapa faktor risiko yang membuat Anda lebih rentan terkena penyakit demam berdarah, antara lain:
 
- Tinggal atau sedang bepergian ke daerah tropis.
- Memiliki riwayat infeksi virus dengue.
- Anak-anak, lansia, dan orang yang kekurangan sistem kekebalan tubuh.",1,0,5,121,[],[],[],https://pbs.twimg.com/profile_images/1718505487006834688/2mF1wPrz_normal.jpg,https://x.com/vibesooul/status/1829329322701935076,tweet_id:1829329322701935076
cilbe lourvè,@vibesooul,2024-08-30T01:24:31.000Z,True,"Penyebab Demam Berdarah Dengue
 
Penyakit DBD ditularkan oleh nyamuk aedes aegypti. Nyamuk ini merupakan penyebab DBD yang akan menularkan virus saat menggigit dan menghisap darah korbannya. Jenis nyamuk tersebut biasanya menyerang di pagi dan sore hari.
 
Secara tampilan, nyamuk",1,0,7,133,[],[],[],https://pbs.twimg.com/profile_images/1718505487006834688/2mF1wPrz_normal.jpg,https://x.com/vibesooul/status/1829329317949837430,tweet_id:1829329317949837430
cilbe lourvè,@vibesooul,2024-08-30T01:24:30.000Z,True,"Demam berdarah dengue atau DBD adalah penyakit yang disebabkan virus dengue dan ditularkan melalui gigitan nyamuk Aedes aegypti. Penderita demam berdarah atau DBD akan mengalami gejala nyeri hebat, terutama pada tulang dan persendian, yang terasa seolah-olah patah.
 
Di",1,0,8,187,[],[],[],https://pbs.twimg.com/profile_images/1718505487006834688/2mF1wPrz_normal.jpg,https://x.com/vibesooul/status/1829329313994563815,tweet_id:1829329313994563815
Mongabay Indonesia,@MongabayID,2024-08-30T01:00:08.000Z,False,"Penelitian terbaru yang dipublikasikan dalam jurnal Nature pada Agustus 2024 mengungkapkan bahwa nyamuk Aedes aegypti, yang dikenal sebagai vektor penyakit seperti demam berdarah dan zika, menggunakan panas inframerah untuk melacak keberadaan manusia. https://mongabay.co.id/2024/08/28/terungkap-cara-nyamuk-temukan-dan-gigit-manusia-sensor-inframerah/…",0,0,3,435,[],[],[],https://pbs.twimg.com/profile_images/1808799826177675264/XfOLdr9d_normal.jpg,https://x.com/MongabayID/status/1829323184010936550,tweet_id:1829323184010936550
nada,@lifya_22,2024-08-29T18:02:58.000Z,False,"Motong koin 40%

[PROMO 2PCS] Hit Aerosol Fresh Citrus 600ml - Obat Nyamuk Semprot Spray Sprai - Bunuh Nyamuk Penyebab Demam Berdarah (DBD) Dengue
 https://s.lazada.co.id/s.HBhqo [PROMO 2PCS] Hit Aerosol Orange 600 ml - Obat Nyamuk Semprot Spray 
 https://s.lazada.co.id/s.HBhHa",0,0,0,53,[],[],[],https://pbs.twimg.com/profile_images/1255855242664570880/rMkHX29e_normal.jpg,https://x.com/lifya_22/status/1829218197255663846,tweet_id:1829218197255663846
riu // masih hidup,@maoryuzyycaa,2024-08-29T16:11:47.000Z,False,"Tapi jujur, kalo disini ga ada nyamuk demam berdarah, aku dah tidur tanpa lampu, masalahnya disini ada tu nyamuk, ga mau ngerepotin ortu lagi, cukup pas bayi aja sampe jual mahar (cincin nikah) ortu buat urusin gw yng keluar masuk rs https://x.com/Renebwae/statu/Renebwae/status/1829049557243891947…",0,0,0,103,[],[],[],https://pbs.twimg.com/profile_images/1924369319716061184/dQBKto7L_normal.jpg,https://x.com/maoryuzyycaa/status/1829190218353914221,tweet_id:1829190218353914221
Dibalik,@tdr_ua,2024-08-29T15:45:16.000Z,False,Asam lambung naik ke tenggorokan>batuk>tenggorokan luka>demam>sinus kumat>dahak berdarah>demam,2,0,0,109,[],[],[],https://pbs.twimg.com/profile_images/1873582615024074752/_yqihzYW_normal.jpg,https://x.com/tdr_ua/status/1829183546457764293,tweet_id:1829183546457764293
Lutfi Nur Farid,@lutfithe13th,2024-08-29T09:38:55.000Z,False,"Anak saya sakit, saya antre di praktekan SpA 5 jam. Ibu saya op, ikut nunggu jadwal. Saya dirawat demam berdarah 3x, gak pernah ngaku kalo dokter kecuali dipake ujian koas. Bapak saya kontrol di fisio 8x, antre sendiri dari pagi.

Ibunya baru satu jam sdh pake kartu privilege. ",1,3,14,954,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1826524160774078466/m-Gberat_normal.jpg,https://x.com/lutfithe13th/status/1829091351406784671,tweet_id:1829091351406784671
ADHARI Adiguna,@m_adhari_adi,2024-08-29T02:09:06.000Z,False,"Sehat bersama herbal, kanker, lambung kronis, magh, flu batuk, pilek hidung tersumbat, batuk berdahak, demam berdarah, tipus dan penyakit lainnyahttps://lazada.co.id/shop/taman-rahmani-herbal…",0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/1798679695376240640/QZdLSpE6_normal.jpg,https://x.com/m_adhari_adi/status/1828978150656880688,tweet_id:1828978150656880688
phii,@lthrdra18,2024-08-29T00:07:34.000Z,False,"tergantung, klo jatuh dr motor, berdarah darah msh bisa megang hp, klo pusing atau demam dh gabakal kepegang tuh hp",0,0,1,40,[],[],[],https://pbs.twimg.com/profile_images/1559158887697199104/plXcIkKq_normal.jpg,https://x.com/lthrdra18/status/1828947564991000989,tweet_id:1828947564991000989
Jodi Anjasmara,@jodianjasmara,2024-08-28T12:33:35.000Z,False,Lagi musim demam berdarah,1,0,0,128,[],[],[],https://pbs.twimg.com/profile_images/1825344750800793600/17vZBxns_normal.jpg,https://x.com/jodianjasmara/status/1828772918001885431,tweet_id:1828772918001885431
🆁🅴🅽,@Su5uKentalManis,2024-08-28T06:49:20.000Z,False,Kirain darah putih AK demam berdarah,0,0,0,266,[],[],[],https://pbs.twimg.com/profile_images/1919142005881610240/Ije1CAh1_normal.jpg,https://x.com/Su5uKentalManis/status/1828686284329513463,tweet_id:1828686284329513463
Validnews Indonesia,@validnewsid,2024-08-28T06:21:34.000Z,False,"Dibandingkan dengan penyintas covid-19, mereka yang pernah mengalami demam berdarah lebih berisiko mengalami komplikasi jantung. Selain itu, mereka juga berisiko mengalami gangguan kognisi.",0,0,0,64,[],[],[],https://pbs.twimg.com/profile_images/1243836876529659904/mzONpS42_normal.jpg,https://x.com/validnewsid/status/1828679297756000497,tweet_id:1828679297756000497
Antara Kalteng,@Antara_Kalteng,2024-08-28T04:15:51.000Z,False,Awas! Penyintas demam berdarah miliki risiko komplikasi jantung lebih tinggi,0,0,1,34,[],[],[],https://pbs.twimg.com/profile_images/1901939305184133120/vt0lUa1u_normal.jpg,https://x.com/Antara_Kalteng/status/1828647661773496391,tweet_id:1828647661773496391
asahi.,@ayahi,2024-08-28T01:18:52.000Z,False,"GUE MINAT, masukin ghe jalur ordal please. Btw itu lu typo ga sih? Atau memang maksudnya comback lagi, demam berdarah lagi? Oek",0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1928097051042320384/S_2SDNUy_normal.jpg,https://x.com/ayahi/status/1828603119342956888,tweet_id:1828603119342956888
yugum,@Ringo8190,2024-08-27T18:55:11.000Z,False,Lagi nyemprot nyamuk demam berdarah,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/530734958168379394/RH_y2BjF_normal.jpeg,https://x.com/Ringo8190/status/1828506562153103418,tweet_id:1828506562153103418
Bingahing Tara Sasvana,@bingahingtara,2024-08-27T15:41:14.000Z,True,"• Berbagai Manfaat Daun Pepaya •

Daun pepaya mengandung senyawa tanaman unik yang telah menunjukkan potensi farmakologis yang luas. Berikut ini beberapa manfaat yang ditawarkan:

1. Mengobati Gejala Demam BerdarahSalah satu kegunaan daun pepaya yang paling populer adalah",1,0,13,151,[],[],[],https://pbs.twimg.com/profile_images/1928010372319170561/UaAn3ZQ__normal.jpg,https://x.com/bingahingtara/status/1828457756271297006,tweet_id:1828457756271297006
Bingahing Tara Sasvana,@bingahingtara,2024-08-27T15:39:41.000Z,True,Manfaat daun pepaya bagi kesehatan ternyata cukup banyak. Salah satunya adalah mengobati gejala demam berdarah,1,0,21,242,[],[],[],https://pbs.twimg.com/profile_images/1928010372319170561/UaAn3ZQ__normal.jpg,https://x.com/bingahingtara/status/1828457364246405440,tweet_id:1828457364246405440
m,@maremueen,2024-08-27T08:26:02.000Z,False,"emang pantek kali kmedia itu, kusumpahi kau mati dikerubung nyamuk demam berdarah habis darah kau mendidih kau di neraka",0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1927685880455798784/YQVu6oQV_normal.jpg,https://x.com/maremueen/status/1828348234202521899,tweet_id:1828348234202521899
yasca a.k.a. yasminka,@yascasubekti,2024-08-27T03:43:30.000Z,False,"Cucu & menantu lagi demam kak. Keponakan di ranap karena dbd trombotnya sempat 10ribu hari sabtu yg lalu, gusinya berdarah",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1588129435772821505/7qpFQfMH_normal.jpg,https://x.com/yascasubekti/status/1828277131119641001,tweet_id:1828277131119641001
polresniasselatan,@resniasselatan,2024-08-27T03:21:33.000Z,False,Kegiatan Sosialisasi dan Pengecekan Darah Oleh Tim Kesehatan Puskesmas Pulau Tello Bencana Kejadian Luar Biasa (KLB) Wabah Penyakit Malaria dan Demam Berdarah Dengeu (DBD) Terhadap Warga Desa Bawoamahelato Kecamatan Pulau-Pulau Batu,0,0,1,98,[],[],[],https://pbs.twimg.com/profile_images/1881910686030475264/bVidbkkR_normal.jpg,https://x.com/resniasselatan/status/1828271605778464793,tweet_id:1828271605778464793
Ken Adams,@_mnvmi,2024-08-27T02:07:55.000Z,False,Macam mana korang boleh tahan menunggu kt ED kalau demam??? Aku dulu hidung dislocate sampai berdarah pun kena sidai kt ED sampai 3 jam https://x.com/luqmannyamiin//luqmannyamiin/status/1827368562585158092…,0,0,0,201,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1922688464132186112/5JxUXM4Q_normal.jpg,https://x.com/_mnvmi/status/1828253078791037099,tweet_id:1828253078791037099
Joni Rasmanto,@jonirasmanto432,2024-08-27T02:02:02.000Z,True,"Kampanye JANJI, 
SERANGAN FAJAR, 
DILANTIK, 
JENTIK JENTIK, 
MENGGIGIT, 
RAKYAT JADIDEMAM BERDARAH, 
MENDERITA",0,0,1,51,[],[],[],https://pbs.twimg.com/profile_images/1766363595397591040/crAmD6vM_normal.jpg,https://x.com/jonirasmanto432/status/1828251595462819953,tweet_id:1828251595462819953
dARDIri dardak,@dir1ku,2024-08-27T01:19:44.000Z,False,"Mohon Perhatian & Bantuannya, 
untuk *Ananda Umar*
saat ini terbaring di ICU RSSA Malang.
Dibutuhkan *transfusi darah AB+* segera..
Kebutuhan 42 kantong!!
Sakit Demam berdarah.
dapat hub Ibunda Listi +62 877-8863-9849, RT07/RW03
Jl Pahlawan Balearjosari 
Kota Malang ",1,23,5,1.7K,[],['@infomalang'],[],https://pbs.twimg.com/profile_images/1769968218863775744/q6XJwWHD_normal.jpg,https://x.com/dir1ku/status/1828240953213382777,tweet_id:1828240953213382777
Dafrosty,@Dafrosty,2024-08-27T01:03:23.000Z,False,"Nak tengok unsubsidized healthcare? Ada kucing? Kalau kucing sakit korang Ada savings untuk setiap batuk, demam, vaksin, spay, kencing berdarah, kutu, Batu karang, FIV apa semua? Nampak lemah je Ada duit tak nak check just in case? Makanan sihat Mahal mana untuk leak sakit?",4,188,211,13K,[],[],[],https://pbs.twimg.com/profile_images/1783933103154860035/2VfLnSGW_normal.jpg,https://x.com/Dafrosty/status/1828236838211068345,tweet_id:1828236838211068345
Rigor Mörtis,@comrade_chum,2024-08-26T23:38:40.000Z,False,"Pernah pg klinik panel ofis, dia bagi ubat panadol je. Doc kabo demam biasa je. Aku tak puas hati pg klinik kk. Doc cek darah semua. Nahhh sekali kena denggi berdarah. Terus naik ambulan pg ED HKL ",0,0,1,212,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1409822840254124037/zt3pqKbh_normal.jpg,https://x.com/comrade_chum/status/1828215517532024926,tweet_id:1828215517532024926
Kodim 1610/Klungkung,@Dim1610klk,2024-08-26T22:15:00.000Z,False,"Babinsa Kemasan Gelorakan PSN Cegah DBD

Klungkung,- Tindakan antisipatif melalui deteksi dan cegah dini timbulnya penyakit Demam Berdarah Degue ( DBD ) terus digencarkan pihak Kodim 1610/Klungkung dengan optimalisasi Babinsa jajaran di wilayah binaannya.",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1724248916575850496/w0XtHhat_normal.jpg,https://x.com/Dim1610klk/status/1828194462599913804,tweet_id:1828194462599913804
zack,@brandonzack96,2024-08-26T15:54:33.000Z,False,"Teringat kronologi kes pesakit 'abuse' jabatan kecemasan xx sbb simptom muntah, sakit ulu hati, demam 
25/12/23 - dibenarkn blk  sbb x sakit teruk ( diberi rawatan gastric)
28/12/23 - demam makin teruk dn dirujuk ke hospital xxxx, positif denggi berdarah29/12/23- meninggal",0,0,1,273,[],[],[],https://pbs.twimg.com/profile_images/1911434060494168064/lbcYSyFs_normal.jpg,https://x.com/brandonzack96/status/1828098717444108422,tweet_id:1828098717444108422
Fadzilnoir the Bear-ism,@fadzilnoir,2024-08-26T15:46:31.000Z,False,Aku terbaca tweet pasal orang awam duk abuse Emergency Dept. Terus teringat dulu masa aku sekolah aku pernah demam teruk sampai berdarah. Aku ni jarang pergi hospital aku ingat demam panas biasa tapi aku pergi seja ED. Rupanya demam denggi. Nasib aku ndak mati. ,0,0,3,138,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1926644843855392768/sghRh-4K_normal.jpg,https://x.com/fadzilnoir/status/1828096698536890368,tweet_id:1828096698536890368
***o,@parttimerant,2024-08-26T15:44:05.000Z,True,"Polisi indo kalo nembak gas air mata jumlahnya banyak banget anjg sampe keliatan kek kegiatan fogging buat mencegah demam berdarah.

Emang cacat & busuk ini lembaga.",0,0,0,43,[],[],[],https://pbs.twimg.com/profile_images/1883078873958830080/cDthrRy5_normal.jpg,https://x.com/parttimerant/status/1828096085614903423,tweet_id:1828096085614903423
fuji !!!,@squidwhatd,2024-08-26T14:25:16.000Z,False,"Aku juga bintik-bintik begini, ini kena nyamuk sih. Tahun kemarin bintik begini disertai demam dan badan gak karuan itu ternyata deman berdarah.",0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1692147628023443456/yxcKr5ua_normal.jpg,https://x.com/squidwhatd/status/1828076249060925927,tweet_id:1828076249060925927
,@alephstark_,2024-08-26T14:19:58.000Z,False,"Kau twist mcm mana pun an acute fever is not a medical emergency. You know what a medical emergency is? Batuk berdarah , accident patah tulang, chest pain , berak berdarah , sesak nafas yg boleh threaten your life. If demam biasa can go to kk to get mc.",1,3,9,721,[],[],[],https://pbs.twimg.com/profile_images/1539910716265680897/sDhQO5zT_normal.jpg,https://x.com/alephstark_/status/1828074917499461974,tweet_id:1828074917499461974
fuad_adihie,@fuad_adi1,2024-08-26T12:54:49.000Z,False,"Apa ngga cek darah, takutnya demam berdarah",0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1873337034263416832/QQBCVrfD_normal.jpg,https://x.com/fuad_adi1/status/1828053486791200793,tweet_id:1828053486791200793
cuddleeableeee,@cileeyy,2024-08-26T11:24:31.000Z,False,"ada gakk yang lebih sedih dari kangen yang sampe sakit demam, pilek, batuk smpe berdarah dan mikirin banyak hal yang diluar kemungkinan. ini sakit dan berat banget ",0,0,0,108,[],[],"['\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1831380328142737408/t2R9eMYX_normal.jpg,https://x.com/cileeyy/status/1828030762316353794,tweet_id:1828030762316353794
【ェリー】SEKTE Pemuja KYO,@erimeureun,2024-08-26T11:15:15.000Z,False,"kalo kulitny di stretch, ilang gk? kalo gk itu demam berdarah. Minta tes darah di lab.",0,0,0,77,[],[],[],https://pbs.twimg.com/profile_images/1844341679714861056/Xj1XY6rv_normal.jpg,https://x.com/erimeureun/status/1828028429884862741,tweet_id:1828028429884862741
MA,@bybanamza,2024-08-26T10:35:14.000Z,False,"Bapak gempak siak kau. Dah la budak klang, berdarah campuran batak, multidiscipline in every spectrum of field, tambah pulak boleh steady demam pada suhu 41 darjah celsius. What a miss! Marvel patut masukkan kau dalam watak baru dorang lepas ni. “Wonderbadang”",2,8,29,12K,[],[],[],https://pbs.twimg.com/profile_images/1549820595487272960/--wPop6k_normal.jpg,https://x.com/bybanamza/status/1828018360954790351,tweet_id:1828018360954790351
aliaa ⸆⸉,@aliaathesimp,2024-08-26T08:29:21.000Z,False,"went to ED at night sebab demam turned out to be denggi berdarah. Stop being an asshole, you prick. Problem kau tak cukup staff, bawak to the government itself instead of lempias marah kau dekat rakyat. Gov hospital wujud for the people who cant afford the private. https://x.com/luqmannyamiin//luqmannyamiin/status/1827368562585158092…",1,1,1,276,[],[],[],https://pbs.twimg.com/profile_images/1841159144445001729/TKZuyNN5_normal.jpg,https://x.com/aliaathesimp/status/1827986678277079149,tweet_id:1827986678277079149
rakyat terkini.com,@rakyatterkini,2024-08-26T02:50:52.000Z,False,"Warga Maransi Bersatu, Gotong Royong Bersihkan Lingkungan Pasca Wabah Demam Berdarah",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1554467198231773186/ZDyOdtz-_normal.jpg,https://x.com/rakyatterkini/status/1827901496991810023,tweet_id:1827901496991810023
qory *｡･+,@umugosh,2024-08-26T02:22:07.000Z,False,"kenapa cowok tuh kalo jatuh, keseleo, berdarah darah MEREKA BILANG GAPAPA GAPAPA

tapi kalo demam LANGSUNG MINTA MAAF BUAT SURAT WASIAT",1,0,0,111,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1914913281376223232/z8ZUockd_normal.jpg,https://x.com/umugosh/status/1827894263696490904,tweet_id:1827894263696490904
SINDOnews,@SINDOnews,2024-08-25T14:40:16.000Z,True,"Mengenal West Nile, Virus Mematikan dari Gigitan Nyamuk yang Mirip Demam Berdarah",0,0,0,246,[],[],[],https://pbs.twimg.com/profile_images/1657283286463582209/-8HSjERq_normal.jpg,https://x.com/SINDOnews/status/1827717636064715095,tweet_id:1827717636064715095
fajar online,@fajaronline,2024-08-25T07:56:44.000Z,False,"Cegah Demam Berdarah, Tim Seto-Rezki Lakukan Fogging di Dua Kelurahan",0,0,1,48,[],[],[],https://pbs.twimg.com/profile_images/1504364132820467714/ij2c1f5v_normal.jpg,https://x.com/fajaronline/status/1827616082795885037,tweet_id:1827616082795885037
micchiw,@wonyucil,2024-08-25T06:39:30.000Z,False,"demam berdarah  sampe masuk icu, anak seumuran gue diranjang sebelah dengan gejala persis sama dan penyakit sama ngelewatin krisis dan sayangnya meninggal, gue ngelewatin krisis tapi hidup",0,0,0,279,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1912367166646534144/pPn8DkoF_normal.jpg,https://x.com/wonyucil/status/1827596645888094260,tweet_id:1827596645888094260
Kodam Jaya/Jayakarta,@KodamJayakarta,2024-08-25T06:32:55.000Z,False,"Guna mencegah berkembangnya nyamuk Demam Berdarah, Kodim 0501/Jakarta Pusat melaksanakan Foging di seluruh area Makodim 0501/JP, bertempat di Jl. Selaparang Blok B. 11 Kav. I, Kelurahan Gunung Sahari Selatan, Kecamatan Kemayoran, Jakarta Pusat.",1,0,1,117,[],[],[],https://pbs.twimg.com/profile_images/1746836896679108608/H3QBW30J_normal.jpg,https://x.com/KodamJayakarta/status/1827594989859434900,tweet_id:1827594989859434900
Dagger GI & HSR PILOTING SERVICE,@dggrave,2024-08-25T06:20:13.000Z,False,Tolong tag akunku lagi ya kalo lewat tl.. ternyata beneran sakit demam berdarah ini akunku,7,0,0,338,[],[],[],https://pbs.twimg.com/profile_images/1856872392544620544/TtjGwrRz_normal.jpg,https://x.com/dggrave/status/1827591792692539690,tweet_id:1827591792692539690
LPM Publica Health,@Publicahealth,2024-08-25T05:04:11.000Z,False,"penyakit demam berdarah terdiri dari tiga tindakan, yaitu menguras, menutup, dan memanfaatkan atau mendaur ulang barang bekas. Tindakan tambahan (plus) meliputi penggunaan kelambu sebagai upaya pelindungan dari gigitan nyamuk, memasang kawat anti nyamuk. Yuk simak!",1,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/713741233689083908/Pxtv9_qt_normal.jpg,https://x.com/Publicahealth/status/1827572661150748880,tweet_id:1827572661150748880
LPM Publica Health,@Publicahealth,2024-08-25T05:04:11.000Z,False,"[Sanitasi Lingkungan Dan Budaya Perilaku 3M PLUS Sebagai Kunci Mencegah Demam Berdarah]

Halo FKM!
Sofie Puji Hayati Mahasiswa KKN TIM II Universitas Diponegoro 2023/2024 dari Prodi Kesehatan Masyarakat telah melakukan 3M plus sebagai upaya pendekatan dalam rangka pencegahan",1,0,0,99,[],[],[],https://pbs.twimg.com/profile_images/713741233689083908/Pxtv9_qt_normal.jpg,https://x.com/Publicahealth/status/1827572658365673638,tweet_id:1827572658365673638
Xylo Daskaros eikona,@Xylo_eikona,2024-08-25T03:49:06.000Z,False,"Demam berdarah, mungkin karna kena nyamuk aedes aku soalnya pas itu masih bocil, jadi rada dongo aku pas itu",0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1820919874937298947/827OkEx1_normal.jpg,https://x.com/Xylo_eikona/status/1827553765840581090,tweet_id:1827553765840581090
